FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18,Change%
05077,AR,Lee County,34.77975,-90.779288,17.3,28080,40.8,-42.86%
05101,AR,Newton County,35.910063,-93.215084,10.1,36078,40.8,-35.71%
05121,AR,Randolph County,36.341299,-91.028441,27.6,37799,35.6,-33.33%
05123,AR,St. Francis County,35.014438,-90.742199,44.5,33257,38.8,-31.71%
05135,AR,Sharp County,36.173399,-91.471069,28.6,36032,42,-14.29%
06007,CA,Butte County,39.665959,-121.601919,134.4,50945,22.7,-21.29%
06015,CA,Del Norte County,41.749903,-123.980998,28.4,48518,31.5,-29.09%
06017,CA,El Dorado County,38.785532,-120.534398,106,81869,21.2,-23.78%
06025,CA,Imperial County,33.040816,-115.355395,41.8,46633,24.5,-17.08%
06055,CA,Napa County,38.507351,-122.325995,182.4,85624,18,-39.39%
06057,CA,Nevada County,39.295191,-120.773446,103.1,66681,18.4,-20.86%
06061,CA,Placer County,39.062032,-120.722718,247.6,89175,18.2,-39.31%
06063,CA,Plumas County,39.99517,-120.829516,7.8,55079,25.2,-12.50%
06087,CA,Santa Cruz County,37.012488,-122.007205,589.4,84213,15.8,-22.01%
06089,CA,Shasta County,40.760522,-122.04355,46.9,53908,24.8,-34.75%
06095,CA,Solano County,38.267226,-121.939594,503,82808,23.3,-44.30%
06103,CA,Tehama County,40.126156,-122.232276,21.5,47572,30.7,-48.20%
08029,CO,Delta County,38.861756,-107.864757,27.1,46786,38.2,-47.06%
08037,CO,Eagle County,39.630638,-106.692944,31,86896,15.7,-44.75%
08065,CO,Lake County,39.204316,-106.349696,19.4,51802,27.1,-19.61%
08071,CO,Las Animas County,37.318831,-104.04411,3.2,41485,28.8,-45.00%
08085,CO,Montrose County,38.413427,-108.263042,18.4,52576,31.8,-31.87%
08103,CO,Rio Blanco County,39.972606,-108.200685,2.1,63411,33.7,-41.18%
08109,CO,Saguache County,38.033952,-106.246675,1.9,36869,29.8,-44.44%
08121,CO,Washington County,39.965413,-103.209605,1.9,47869,32,-20.00%
09001,CT,Fairfield County,41.228103,-73.366757,1467.2,91183,21.7,-33.69%
09003,CT,Hartford County,41.806053,-72.732916,1216.2,73037,26.9,-16.58%
09005,CT,Litchfield County,41.791897,-73.235428,206.3,76304,29.7,-26.28%
09007,CT,Middlesex County,41.434525,-72.524227,448.6,88709,26.1,-39.69%
09009,CT,New Haven County,41.349717,-72.900204,1426.7,67720,30.9,-10.86%
09011,CT,New London County,41.47863,-72.103452,412.2,67790,29.8,-47.31%
09013,CT,Tolland County,41.858076,-72.340977,372.2,89584,27.5,-29.35%
09015,CT,Windham County,41.824999,-71.990702,230.9,65182,33,-22.79%
10003,DE,New Castle County,39.575915,-75.644132,1263.2,69562,30.6,-8.19%
10005,DE,Sussex County,38.677511,-75.335495,210.6,59821,32.8,-29.84%
11001,DC,District of Columbia,38.904149,-77.017094,9856.5,82533,17.2,-30.42%
12001,FL,Alachua County,29.67574,-82.357221,282.7,51026,21.7,-33.38%
12007,FL,Bradford County,29.946934,-82.166796,97,45075,39.7,-40.00%
12009,FL,Brevard County,28.298276,-80.700384,535,57612,28.6,-19.25%
12011,FL,Broward County,26.19352,-80.476658,1444.9,57200,27.4,-20.83%
12015,FL,Charlotte County,26.868826,-81.940858,235.2,52724,33.8,-17.60%
12017,FL,Citrus County,28.843628,-82.524796,242.8,41556,38.3,-44.02%
12019,FL,Clay County,29.987116,-81.858147,315.8,62835,31.6,-24.63%
12029,FL,Dixie County,29.580899,-83.195666,23.3,37148,44.7,-40.00%
12031,FL,Duval County,30.335245,-81.648113,1133.9,55733,27.9,-32.68%
12035,FL,Flagler County,29.474894,-81.286362,197.1,58975,33.9,-36.29%
12037,FL,Franklin County,29.810176,-84.799174,21.6,40297,35.7,-33.33%
12049,FL,Hardee County,27.492846,-81.82158,43.5,39169,47.9,-9.71%
12051,FL,Hendry County,26.53934,-81.151584,34,44391,34.8,-14.96%
12053,FL,Hernando County,28.567911,-82.464835,365.6,45884,36.4,-12.85%
12055,FL,Highlands County,27.342627,-81.340921,97.2,39994,38,-13.92%
12063,FL,Jackson County,30.787812,-85.210374,54.2,39545,37.4,-45.83%
12065,FL,Jefferson County,30.424558,-83.890859,24.7,46332,33.3,-34.69%
12069,FL,Lake County,28.764113,-81.712282,316.6,52447,32.9,-12.60%
12073,FL,Leon County,30.45931,-84.2778,413.1,51046,19.1,-44.48%
12075,FL,Levy County,29.284409,-82.783483,36.5,39037,41.1,-27.70%
12081,FL,Manatee County,27.481386,-82.365784,434.5,59587,30.4,-17.74%
12083,FL,Marion County,29.202805,-82.0431,209.1,44517,37.5,-42.80%
12085,FL,Martin County,27.079954,-80.398211,269.2,61592,25.2,-36.82%
12086,FL,Miami-Dade County,25.610494,-80.499045,1315.5,52043,27.7,-23.55%
12087,FL,Monroe County,25.601043,-81.206777,74.3,67094,27.3,-11.17%
12089,FL,Nassau County,30.605926,-81.764929,113,66898,32.7,-43.37%
12093,FL,Okeechobee County,27.385592,-80.887388,52,42258,38.4,-44.70%
12095,FL,Orange County,28.514435,-81.323295,1268.5,58037,24.5,-2.08%
12099,FL,Palm Beach County,26.645763,-80.448673,670.2,61735,24.5,-26.99%
12101,FL,Pasco County,28.302024,-82.455707,622.2,53788,33.1,-6.56%
12103,FL,Pinellas County,27.903122,-82.739518,3347.5,52226,28.3,-30.87%
12105,FL,Polk County,27.953115,-81.692783,334.9,51354,35.4,-10.16%
12109,FL,St. Johns County,29.890593,-81.383914,316.4,81925,21.4,-36.90%
12111,FL,St. Lucie County,27.380775,-80.443364,485.7,53377,33.7,-22.77%
12117,FL,Seminole County,28.690079,-81.13198,1367,67187,21.7,-14.11%
12125,FL,Union County,30.05428,-82.366918,63.8,45906,37.9,-40.62%
12129,FL,Wakulla County,30.140378,-84.375136,50.8,58203,35.9,-28.89%
12131,FL,Walton County,30.631211,-86.176614,53,60973,27.6,-48.03%
13007,GA,Baker County,31.319622,-84.454857,10.1,38288,38.9,-25.00%
13013,GA,Barrow County,33.992009,-83.712303,432.7,61413,34.4,-45.72%
13017,GA,Ben Hill County,31.740776,-83.14719,70.5,35020,44.2,-39.13%
13035,GA,Butts County,33.290355,-83.958221,128.3,48831,44,-17.24%
13043,GA,Candler County,32.403986,-82.071446,45.3,35841,36.1,-37.50%
13053,GA,Chattahoochee County,32.347445,-84.788021,45.3,46869,25.9,-47.58%
13063,GA,Clayton County,33.552242,-84.412977,1832.5,46059,32.9,-39.16%
13081,GA,Crisp County,31.914753,-83.753338,86,36096,39.1,-28.95%
13089,GA,DeKalb County,33.770661,-84.226343,2585.7,63477,20.8,-36.19%
13095,GA,Dougherty County,31.535068,-84.214444,287.7,38806,29,-32.20%
13121,GA,Fulton County,33.790034,-84.468182,1748,70808,18.3,-45.07%
13131,GA,Grady County,30.875863,-84.244772,55,41002,37.8,-31.48%
13149,GA,Heard County,33.290968,-85.139594,40,46218,43.5,-44.12%
13151,GA,Henry County,33.452881,-84.15444,633,72970,31.1,-44.77%
13165,GA,Jenkins County,32.794563,-81.971524,24,31419,40.5,-22.22%
13171,GA,Lamar County,33.07446,-84.146721,99.8,48323,40.1,-43.40%
13179,GA,Liberty County,31.807245,-81.457969,129.5,47685,32,-37.91%
13183,GA,Long County,31.749563,-81.74287,36.1,46428,31.5,-46.15%
13189,GA,McDuffie County,33.482464,-82.473188,85,42768,40.5,-38.96%
13193,GA,Macon County,32.366216,-84.052162,36.8,32868,34.1,-25.71%
13201,GA,Miller County,31.162908,-84.730386,21.7,42483,38.1,-22.22%
13215,GA,Muscogee County,32.510197,-84.874946,877.5,46628,27.3,-23.48%
13217,GA,Newton County,33.544046,-83.855189,367.3,56598,33.6,-33.59%
13229,GA,Pierce County,31.353988,-82.210427,59.3,44389,44,-46.27%
13271,GA,Telfair County,31.913639,-82.931062,37.7,34297,45.9,-44.44%
13281,GA,Towns County,34.90265,-83.732158,62.9,45853,30.8,-35.29%
13285,GA,Troup County,33.034482,-85.02836,161.9,45234,34.3,-48.70%
13321,GA,Worth County,31.551773,-83.84996,38,48708,41.8,-44.44%
16001,ID,Ada County,43.447861,-116.244456,372.8,66827,23,-16.37%
16007,ID,Bear Lake County,42.285833,-111.327445,6.1,53780,38.8,-33.33%
16027,ID,Canyon County,43.623051,-116.708527,321.6,53381,32,-20.55%
16029,ID,Caribou County,42.786273,-111.544172,3.9,61219,32.6,-12.50%
16035,ID,Clearwater County,46.67257,-115.6535,3.6,46417,34.8,-36.36%
16053,ID,Jerome County,42.691172,-114.263009,37.5,54020,32.7,-25.00%
16055,ID,Kootenai County,47.677113,-116.694918,111.3,56188,27.1,-35.90%
16057,ID,Latah County,46.81892,-116.730974,34.6,49538,19.9,-15.49%
16063,ID,Lincoln County,42.986181,-114.153899,4.3,50464,34.6,-25.00%
16067,ID,Minidoka County,42.856937,-113.64001,26.5,53447,29.6,-42.11%
16081,ID,Teton County,43.760994,-111.211765,22.6,68749,16.2,-34.78%
16083,ID,Twin Falls County,42.352309,-114.665639,40.2,51594,27.9,-6.14%
17001,IL,Adams County,39.986053,-91.194961,78.5,55174,34.5,-24.67%
17005,IL,Bond County,38.885924,-89.436592,46.7,54800,36.8,-22.22%
17009,IL,Brown County,39.962069,-90.75031,22.7,55327,36.8,-10.00%
17013,IL,Calhoun County,39.164262,-90.666295,20,56099,43.6,-33.33%
17015,IL,Carroll County,42.059084,-89.926485,34.6,51963,41.5,-48.48%
17019,IL,Champaign County,40.13915,-88.197201,201.8,53251,21.7,-44.89%
17029,IL,Coles County,39.51368,-88.220782,106,47291,30,-19.53%
17047,IL,Edwards County,38.417095,-88.047941,30.2,51280,35.1,-35.71%
17051,IL,Fayette County,39.001125,-89.017923,30.9,47484,39.7,-36.84%
17053,IL,Ford County,40.594423,-88.224746,29,55357,36,-31.34%
17055,IL,Franklin County,37.991848,-88.926246,96.8,42071,32.7,-11.29%
17063,IL,Grundy County,41.29241,-88.401055,119.8,79348,33,-28.90%
17081,IL,Jefferson County,38.30078,-88.92421,68,47425,30.6,-32.29%
17083,IL,Jersey County,39.080192,-90.361365,62.2,59117,37.5,-22.03%
17095,IL,Knox County,40.930941,-90.213761,73.9,44553,36.2,-1.48%
17097,IL,Lake County,42.326444,-87.436118,1585.6,87336,21.1,-0.43%
17117,IL,Macoupin County,39.2659,-89.926344,55.4,53409,38.6,-48.31%
17123,IL,Marshall County,41.031119,-89.342371,32.7,57422,41.4,-3.12%
17129,IL,Menard County,40.022569,-89.794133,40.4,74872,36.7,-16.00%
17149,IL,Pike County,39.625106,-90.889034,19.8,47815,41.2,-42.86%
17157,IL,Randolph County,38.056515,-89.82121,58.2,53607,39.3,-46.34%
17159,IL,Richland County,38.71155,-88.085698,45.1,48152,29.9,-13.33%
17163,IL,St. Clair County,38.470198,-89.928546,410.6,58222,28.6,-38.87%
17165,IL,Saline County,37.751653,-88.545031,65.6,40761,28.5,-32.14%
17173,IL,Shelby County,39.384926,-88.798862,29.5,56509,44.9,-34.21%
17177,IL,Stephenson County,42.349726,-89.665994,84.5,47357,36,-46.70%
17191,IL,Wayne County,38.431948,-88.432129,23.5,50471,36.3,-35.48%
18003,IN,Allen County,41.091855,-85.07223,540.6,54473,28.7,-7.25%
18011,IN,Boone County,40.050892,-86.469014,133.9,85876,21.3,-48.12%
18021,IN,Clay County,39.393951,-87.115837,75.2,52699,44.4,-11.11%
18031,IN,Decatur County,39.30598,-85.499831,69.1,57441,43.8,-26.09%
18033,IN,DeKalb County,41.401189,-85.000185,116.4,58987,41.8,-28.08%
18035,IN,Delaware County,40.227165,-85.398856,300.1,43096,34.6,-0.57%
18037,IN,Dubois County,38.373344,-86.873385,98,62126,39.2,-32.89%
18047,IN,Franklin County,39.409762,-85.066964,60.1,62251,42.8,-47.62%
18051,IN,Gibson County,38.317413,-87.580566,68.7,56960,39.7,-13.73%
18053,IN,Grant County,40.515758,-85.654946,169.2,45138,40.6,-4.07%
18055,IN,Greene County,39.0486,-87.005245,61.1,46835,41.7,-18.18%
18063,IN,Hendricks County,39.768749,-86.510287,357.4,80834,27.2,-37.50%
18065,IN,Henry County,39.929576,-85.397338,126.2,50183,43.9,-19.54%
18067,IN,Howard County,40.483537,-86.114118,282.4,55365,36.5,-24.12%
18079,IN,Jennings County,38.996234,-85.628111,75.7,51560,45.9,-13.89%
18081,IN,Johnson County,39.495986,-86.0946,435.8,69880,31,-10.64%
18083,IN,Knox County,38.688663,-87.420182,74.5,48606,35.8,-17.39%
18095,IN,Madison County,40.166203,-85.722454,291.3,49522,39,-14.88%
18103,IN,Miami County,40.772881,-86.044259,98.7,47624,42.5,-31.25%
18109,IN,Morgan County,39.482646,-86.447457,170.5,66151,40,-28.83%
18131,IN,Pulaski County,41.045272,-86.692538,30.9,49730,47,-24.00%
18139,IN,Rush County,39.622312,-85.466527,42.6,53271,46,-29.17%
18145,IN,Shelby County,39.524135,-85.792174,108.1,57193,42.7,-44.20%
18157,IN,Tippecanoe County,40.38926,-86.893943,345.7,52269,25,-44.22%
18165,IN,Vermillion County,39.854045,-87.462071,63.1,49287,44.2,-40.91%
18167,IN,Vigo County,39.429143,-87.390375,267.4,48335,32.2,-28.86%
18169,IN,Wabash County,40.843717,-85.795175,79.7,51487,42.5,-32.81%
18177,IN,Wayne County,39.863091,-85.006735,171.5,45130,38,-43.26%
18181,IN,White County,40.75095,-86.864293,48.8,58380,41.4,-49.23%
18183,IN,Whitley County,41.136426,-85.501892,99.2,67758,39.7,-14.29%
19013,IA,Black Hawk County,42.472888,-92.306059,231.7,52320,30.2,-23.16%
19021,IA,Buena Vista County,42.741522,-95.141433,35.2,52683,29.5,-37.50%
19023,IA,Butler County,42.734708,-92.780066,25.6,57971,37.8,-37.50%
19029,IA,Cass County,41.333824,-94.933302,24.7,50356,37.9,-22.58%
19031,IA,Cedar County,41.772355,-91.13219,31.9,67597,35.9,-8.11%
19035,IA,Cherokee County,42.742738,-95.633262,20.9,56312,35.9,-20.00%
19041,IA,Clay County,43.079822,-95.149726,29.4,56338,34.1,-33.33%
19043,IA,Clayton County,42.840998,-91.323511,23.3,53968,43.6,-26.67%
19045,IA,Clinton County,41.898073,-90.534243,70.7,51317,37.2,-22.32%
19057,IA,Des Moines County,40.915339,-91.186925,96.9,51805,32.8,-16.30%
19059,IA,Dickinson County,43.389611,-95.196057,43.8,55603,28.1,-22.81%
19061,IA,Dubuque County,42.463481,-90.878771,154,60367,33,-47.87%
19073,IA,Greene County,42.042494,-94.388703,16.4,51861,39.5,-14.29%
19087,IA,Henry County,40.985864,-91.54427,46.4,55856,37.7,-21.95%
19093,IA,Ida County,42.39186,-95.507421,16.4,60312,38.3,-12.50%
19095,IA,Iowa County,41.683918,-92.059123,27.9,64188,37.7,-28.00%
19101,IA,Jefferson County,41.00688,-91.967137,38.7,46715,27.7,-40.00%
19113,IA,Linn County,42.077951,-91.597674,294.6,64878,27.1,-4.42%
19119,IA,Lyon County,43.38358,-96.207201,19.7,69048,36.5,-28.00%
19125,IA,Marion County,41.331455,-93.093849,60.1,63491,35.5,-49.41%
19129,IA,Mills County,41.033703,-95.619101,34.4,64271,34.6,-20.00%
19133,IA,Monona County,42.049432,-95.956566,13.3,50530,39.7,-36.84%
19135,IA,Monroe County,41.028847,-92.869642,18.4,56541,40.7,-30.77%
19137,IA,Montgomery County,41.021735,-95.15779,25.3,49966,37.1,-5.88%
19139,IA,Muscatine County,41.483776,-91.118699,97.7,58465,34.7,-5.68%
19141,IA,O'Brien County,43.083746,-95.625624,25.1,53147,38,-10.00%
19153,IA,Polk County,41.684281,-93.56972,750.5,68479,24.8,-35.12%
19157,IA,Poweshiek County,41.684526,-92.522882,32.3,56170,37.5,-42.11%
19159,IA,Ringgold County,40.735334,-94.244251,9.6,48754,38.9,-33.33%
19165,IA,Shelby County,41.679014,-95.308917,20.6,58862,36.1,-47.83%
19167,IA,Sioux County,43.082854,-96.177929,43.9,70162,31.4,-38.00%
19169,IA,Story County,42.037538,-93.466093,156.3,57464,17.9,-7.07%
19171,IA,Tama County,42.074848,-92.529412,24.6,56954,40,-15.00%
19181,IA,Warren County,41.336769,-93.564366,81.1,78192,30.4,-9.85%
19185,IA,Wayne County,40.739983,-93.332613,12.2,46725,44.7,-10.00%
19193,IA,Woodbury County,42.39322,-96.053296,117.1,60059,32.2,-22.42%
19197,IA,Wright County,42.733007,-93.734735,22.8,54802,35.9,-15.00%
20005,KS,Atchison County,39.532544,-95.313398,39.3,49332,37.6,-32.50%
20011,KS,Bourbon County,37.8561,-94.850928,23.9,41807,30.8,-46.67%
20023,KS,Cheyenne County,39.789256,-101.727302,2.7,43274,30.2,-33.33%
20041,KS,Dickinson County,38.867735,-97.157943,23.3,50605,33.5,-38.46%
20061,KS,Geary County,39.002155,-96.768038,89.3,50856,26.1,-15.18%
20155,KS,Reno County,37.948185,-98.078346,51.4,49341,27.9,-36.63%
20161,KS,Riley County,39.291211,-96.727489,116.6,47057,18.5,-46.32%
20191,KS,Sumner County,37.236663,-97.493349,20.4,56946,34.1,-26.19%
21027,KY,Breckinridge County,37.778109,-86.432829,35.4,47284,44.6,-14.89%
21029,KY,Bullitt County,37.969572,-85.703036,250.2,61022,41.6,-27.67%
21035,KY,Calloway County,36.620978,-88.274086,96.6,41873,32.4,-45.24%
21039,KY,Carlisle County,36.857726,-88.975757,26.9,41249,36.5,-40.00%
21043,KY,Carter County,38.309555,-83.048821,67.7,32906,40.1,-43.59%
21045,KY,Casey County,37.321962,-84.92822,35.9,34358,38.4,-44.00%
21047,KY,Christian County,36.893388,-87.493554,103.1,40299,32.1,-45.45%
21049,KY,Clark County,37.970133,-84.144974,141.1,50162,34.8,-3.23%
21055,KY,Crittenden County,37.358149,-88.10501,25.9,43624,42.2,-13.64%
21069,KY,Fleming County,38.368431,-83.706152,41.2,42571,38.3,-31.43%
21071,KY,Floyd County,37.558283,-82.740337,100.3,33218,35.8,-29.81%
21075,KY,Fulton County,36.55262,-89.187723,33.2,32355,38.9,-33.33%
21095,KY,Harlan County,36.859223,-83.221497,62.9,29521,34.7,-3.17%
21097,KY,Harrison County,38.443489,-84.332796,61.5,51709,40.3,-41.82%
21101,KY,Henderson County,37.792542,-87.572577,105.9,51161,35.6,-38.17%
21107,KY,Hopkins County,37.31107,-87.542196,86.6,45512,41.5,-34.01%
21127,KY,Lawrence County,38.074459,-82.738305,38.2,36667,42.9,-44.83%
21143,KY,Lyon County,37.023976,-88.083391,38.9,48395,41.2,-41.18%
21145,KY,McCracken County,37.053688,-88.712378,263.6,48950,30.1,-24.10%
21159,KY,Martin County,37.796774,-82.506623,56.3,28925,39.3,-27.78%
21161,KY,Mason County,38.594068,-83.828052,72.8,41807,37.7,-45.00%
21171,KY,Monroe County,36.714077,-85.713508,33.3,35596,40.2,-30.77%
21175,KY,Morgan County,37.92294,-83.258944,36.5,35848,37.1,-28.36%
21177,KY,Muhlenberg County,37.213816,-87.134092,67.4,43722,43.2,-47.69%
21185,KY,Oldham County,38.400046,-85.456059,322.2,102136,21.3,-30.07%
21213,KY,Simpson County,36.740863,-86.581464,74,51769,44.7,-5.26%
21221,KY,Trigg County,36.807681,-87.858652,32.5,49767,31.3,-38.81%
21233,KY,Webster County,37.520021,-87.685095,41,47132,46.1,-44.12%
22001,LA,Acadia Parish,30.291497,-92.411037,94.3,40484,41.2,-37.08%
22007,LA,Assumption Parish,29.899884,-91.050528,69.2,48120,43.7,-48.48%
22011,LA,Beauregard Parish,30.645018,-93.340253,30.8,57005,38.1,-25.53%
22015,LA,Bossier Parish,32.696202,-93.617977,139.3,56754,29.5,-40.66%
22017,LA,Caddo Parish,32.577195,-93.882423,290.2,40467,33.4,-28.23%
22019,LA,Calcasieu Parish,30.229559,-93.358015,181.2,50531,33.8,-37.25%
22021,LA,Caldwell Parish,32.101244,-92.11418,19.1,40842,43.2,-33.33%
22033,LA,East Baton Rouge Parish,30.544002,-91.093174,966.6,52945,27.3,-28.21%
22037,LA,East Feliciana Parish,30.839784,-91.043434,44.7,45174,42.5,-43.48%
22039,LA,Evangeline Parish,30.720693,-92.404086,51.3,34113,39.8,-33.33%
22045,LA,Iberia Parish,29.606013,-91.842706,127.6,42909,42.8,-14.62%
22049,LA,Jackson Parish,32.30448,-92.556672,28.6,40828,43.3,-25.81%
22053,LA,Jefferson Davis Parish,30.269529,-92.816221,48.5,44492,41.7,-17.65%
22059,LA,LaSalle Parish,31.680836,-92.161809,23.8,45742,41.8,-38.46%
22063,LA,Livingston Parish,30.440419,-90.727474,197.5,63088,39,-48.28%
22073,LA,Ouachita Parish,32.477495,-92.154798,251.8,44371,33.9,-7.14%
22079,LA,Rapides Parish,31.193204,-92.535953,99.9,48116,37.5,-15.87%
22091,LA,St. Helena Parish,30.821423,-90.70935,27.4,38699,40,-41.67%
22097,LA,St. Landry Parish,30.583441,-91.989275,90.3,36624,40.9,-28.83%
22099,LA,St. Martin Parish,30.121433,-91.611481,70.7,46229,42,-38.14%
22101,LA,St. Mary Parish,29.629349,-91.463804,98.4,39764,50,-38.16%
22107,LA,Tensas Parish,32.001489,-91.342576,8.7,28962,47.1,-40.00%
22111,LA,Union Parish,32.829349,-92.37565,25.9,43584,47.1,-41.38%
22113,LA,Vermilion Parish,29.786872,-92.29009,49.4,48263,41.9,-5.48%
22119,LA,Webster Parish,32.732152,-93.339825,69.5,35070,41.6,-2.08%
22121,LA,West Baton Rouge Parish,30.464052,-91.309808,123.6,58205,38.8,-14.29%
22123,LA,West Carroll Parish,32.79248,-91.451998,32.3,39332,43.4,-40.00%
23009,ME,Hancock County,44.564906,-68.370703,34.3,52148,32.3,-42.00%
24009,MD,Calvert County,38.521358,-76.525864,416.3,106270,30.3,-10.87%
24011,MD,Caroline County,38.871531,-75.831631,103.5,56627,40.7,-37.04%
24017,MD,Charles County,38.472853,-77.015427,320.2,92616,31.4,-24.09%
24019,MD,Dorchester County,38.429196,-76.047433,60.3,48682,39.4,-8.65%
24021,MD,Frederick County,39.470427,-77.397627,353.5,95196,24.3,-43.47%
24025,MD,Harford County,39.537429,-76.299789,560.1,87959,26.6,-1.61%
24027,MD,Howard County,39.252264,-76.924406,1144.9,116719,14,-13.55%
24029,MD,Kent County,39.239177,-76.1242,72.9,55514,28.6,-11.43%
24031,MD,Montgomery County,39.137382,-77.203063,1978.2,107758,13.3,-42.66%
24033,MD,Prince George's County,38.82588,-76.847272,1788.8,82445,25.7,-23.39%
24035,MD,Queen Anne's County,39.040693,-76.082405,128.5,93751,29.6,-7.29%
24037,MD,St. Mary's County,38.222666,-76.534271,294.4,89964,30,-10.50%
24041,MD,Talbot County,38.749427,-76.17913,140.7,64245,25.6,-40.74%
24043,MD,Washington County,39.603621,-77.814671,322.1,62556,36.4,-29.54%
24045,MD,Wicomico County,38.367389,-75.632206,263.7,54313,32.5,-21.25%
24047,MD,Worcester County,38.222133,-75.309932,109.9,59266,31.6,-24.36%
25001,MA,Barnstable County,41.798819,-70.211083,548.3,69001,24.3,-27.36%
25005,MA,Bristol County,41.748576,-71.087062,991.3,66005,29.9,-24.45%
25009,MA,Essex County,42.642711,-70.865107,1508.8,76373,25.2,-27.98%
25011,MA,Franklin County,42.583791,-72.591655,102.1,58992,28,-5.15%
25013,MA,Hampden County,42.136198,-72.635648,751,52682,29.5,-18.09%
25017,MA,Middlesex County,42.479477,-71.396507,1837.9,100374,19.6,-29.56%
25021,MA,Norfolk County,42.169703,-71.179875,1693.6,100184,19.5,-40.32%
25023,MA,Plymouth County,41.987196,-70.741942,750.9,89678,27.9,-29.44%
25025,MA,Suffolk County,42.33196,-71.020173,12415.6,68743,22.4,-38.34%
25027,MA,Worcester County,42.311693,-71.940282,528.6,71767,28.1,-34.14%
26033,MI,Chippewa County,46.321819,-84.52063,24.7,47380,35,-38.03%
26067,MI,Ionia County,42.94465,-85.073766,111.9,61667,39.6,-16.86%
26101,MI,Manistee County,44.350385,-86.602967,45.6,47401,36.1,-22.34%
26131,MI,Ontonagon County,47.216604,-89.500461,5.2,40798,40.7,-38.46%
27011,MN,Big Stone County,45.419925,-96.402226,10.6,51058,43.5,-9.09%
27015,MN,Brown County,44.246542,-94.733647,42.4,60626,37.6,-17.20%
27043,MN,Faribault County,43.676522,-93.947234,20.4,52560,38.2,-18.87%
27045,MN,Fillmore County,43.67727,-92.093681,24.2,58761,34,-32.00%
27069,MN,Kittson County,48.77604,-96.780349,4.1,54438,38.1,-13.33%
27075,MN,Lake County,47.517111,-91.411704,5.2,61015,31.5,-44.12%
27099,MN,Mower County,43.666249,-92.759514,55.1,53387,31.6,-6.94%
27105,MN,Nobles County,43.677686,-95.763132,29.9,55766,32.5,-12.50%
27107,MN,Norman County,47.32947,-96.463807,7.9,48799,38.3,-36.36%
27109,MN,Olmsted County,44.00343,-92.406722,220.8,76001,19.8,-8.05%
27129,MN,Renville County,44.723697,-94.955617,16,59787,36.3,-2.33%
27135,MN,Roseau County,48.761066,-95.82153,9.3,60239,34.9,-23.81%
27143,MN,Sibley County,44.575734,-94.230123,25.9,66209,39.2,-18.18%
27157,MN,Wabasha County,44.289693,-92.233341,41.4,63633,34.5,-7.41%
