FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18,Change%
04012,AZ,La Paz County,33.727625,-114.038793,4.6,37350,33,-89.19%
04013,AZ,Maricopa County,33.346541,-112.495534,414.9,65234,22.6,-61.83%
04015,AZ,Mohave County,35.717705,-113.749689,15,45129,34.8,-64.17%
04017,AZ,Navajo County,35.390934,-110.320908,10.8,40650,30.1,-71.29%
04019,AZ,Pima County,32.128237,-111.783018,106.7,53395,22.5,-70.25%
04021,AZ,Pinal County,32.91891,-111.367257,70,58848,29.7,-52.93%
04023,AZ,Santa Cruz County,31.525904,-110.84519,38.3,40545,27.2,-77.17%
04027,AZ,Yuma County,32.773942,-113.910905,35.5,44116,25.9,-80.04%
05001,AR,Arkansas County,34.289574,-91.376547,19.2,43887,38.3,-87.72%
05007,AR,Benton County,36.337825,-94.256187,261.2,68978,29.1,-56.68%
05009,AR,Boone County,36.304308,-93.079204,62.5,44482,33.8,-63.83%
05013,AR,Calhoun County,33.56046,-92.513879,8.5,44969,43.6,-86.67%
05017,AR,Chicot County,33.267139,-91.297158,18.3,31787,39.2,-66.67%
05019,AR,Clark County,34.053312,-93.176205,26.6,45408,30.5,-90.91%
05023,AR,Cleburne County,35.566288,-92.059974,46.9,44902,40.7,-70.73%
05025,AR,Cleveland County,33.893201,-92.188714,14.5,47600,47.2,-85.71%
05027,AR,Columbia County,33.21507,-93.226901,32.1,40909,39.9,-96.97%
05029,AR,Conway County,35.265702,-92.689248,38.5,44565,43.4,-77.78%
05033,AR,Crawford County,35.583041,-94.236224,104.4,47363,37.4,-78.95%
05037,AR,Cross County,35.291259,-90.773894,29,41214,41.5,-75.86%
05039,AR,Dallas County,33.967823,-92.653999,12.2,37259,43.4,-94.44%
05043,AR,Drew County,33.587242,-91.722778,22.3,42494,35.4,-65.00%
05045,AR,Faulkner County,35.146356,-92.324654,174.8,53882,30.5,-68.65%
05047,AR,Franklin County,35.508573,-93.887672,29.8,43696,40.1,-90.91%
05051,AR,Garland County,34.578861,-93.146915,141.7,43610,31.5,-89.62%
05053,AR,Grant County,34.288063,-92.423984,28.3,52050,44.2,-86.96%
05057,AR,Hempstead County,33.728611,-93.665809,31.1,38682,36.9,-82.86%
05059,AR,Hot Spring County,34.315177,-92.944147,53.5,47205,39.6,-67.23%
05061,AR,Howard County,34.083179,-93.990988,23.4,40199,37.3,-88.33%
05063,AR,Independence County,35.737499,-91.559942,48,45596,35.8,-79.01%
05065,AR,Izard County,36.094879,-91.913625,23.6,37828,37.8,-87.50%
05067,AR,Jackson County,35.596605,-91.223178,28.4,36573,41.1,-50.00%
05069,AR,Jefferson County,34.277696,-91.930701,88.9,38596,38.5,-78.61%
05071,AR,Johnson County,35.573359,-93.466322,38.7,39381,41.2,-89.11%
05079,AR,Lincoln County,33.957665,-91.727624,25.2,44951,50.3,-93.75%
05081,AR,Little River County,33.699497,-94.229774,24.7,43559,42.7,-90.32%
05083,AR,Logan County,35.21855,-93.720563,31.6,41471,45,-78.31%
05085,AR,Lonoke County,34.755114,-91.894132,88.7,56651,35.1,-73.80%
05087,AR,Madison County,36.012545,-93.724053,18.8,42674,45.6,-72.73%
05089,AR,Marion County,36.266656,-92.678588,27.9,36581,36.8,-80.00%
05091,AR,Miller County,33.305505,-93.901509,69.5,42162,35.9,-73.33%
05093,AR,Mississippi County,35.766943,-90.052209,51.6,36718,38.6,-53.41%
05095,AR,Monroe County,34.679513,-91.203314,13.4,32922,43,-93.33%
05097,AR,Montgomery County,34.545652,-93.664147,12.2,38318,36.5,-96.67%
05099,AR,Nevada County,33.666699,-93.305072,14.6,37626,43.8,-95.83%
05103,AR,Ouachita County,33.591158,-92.878418,35.6,37624,41.6,-92.75%
05105,AR,Perry County,34.946363,-92.926877,18.9,45342,40.7,-97.50%
05109,AR,Pike County,34.158191,-93.658659,18.8,41534,38.9,-79.41%
05111,AR,Poinsett County,35.568981,-90.680595,32.4,37370,44.3,-73.17%
05113,AR,Polk County,34.490915,-94.230884,24.1,39048,37.4,-81.18%
05115,AR,Pope County,35.455297,-93.031535,76,45788,35.5,-57.42%
05117,AR,Prairie County,34.828225,-91.5572,13.4,43245,40,-77.78%
05119,AR,Pulaski County,34.773988,-92.316515,503.8,49957,26.2,-71.44%
05125,AR,Saline County,34.648525,-92.674463,148,63677,31.5,-79.71%
05127,AR,Scott County,34.858869,-94.063641,12.6,35826,43,-77.27%
05129,AR,Searcy County,35.90966,-92.699351,12.3,31659,45.1,-62.50%
05131,AR,Sebastian County,35.196981,-94.274989,236.4,46843,32,-88.61%
05133,AR,Sevier County,33.994608,-94.24329,30.2,44100,36.1,-96.81%
05137,AR,Stone County,35.856989,-92.140494,20.4,34009,36.3,-83.33%
05139,AR,Union County,33.168219,-92.598145,40.1,45335,35.2,-77.78%
05143,AR,Washington County,35.971209,-94.218417,215.6,50893,26.3,-62.95%
05145,AR,White County,35.254722,-91.753158,74.5,44811,38.4,-75.36%
05147,AR,Woodruff County,35.189071,-91.244418,12.4,34306,42.5,-94.74%
05149,AR,Yell County,34.997713,-93.408303,23.9,41729,40.9,-90.48%
06001,CA,Alameda County,37.648081,-121.913304,2043.6,101744,17.6,-60.29%
06005,CA,Amador County,38.44355,-120.653856,64.1,58515,28.7,-75.00%
06011,CA,Colusa County,39.177739,-122.237563,18.6,57249,23.7,-87.63%
06013,CA,Contra Costa County,37.919479,-121.951543,1465.2,101463,17.6,-55.57%
06019,CA,Fresno County,36.761006,-119.655019,156.2,52318,22.9,-77.63%
06021,CA,Glenn County,39.602546,-122.4017,21.4,47365,28.2,-91.18%
06027,CA,Inyo County,36.561977,-117.403927,1.8,53793,29.3,-67.05%
06029,CA,Kern County,35.346629,-118.729506,103.3,51586,27.7,-84.97%
06031,CA,Kings County,36.072478,-119.81553,110.1,58255,25.5,-77.70%
06033,CA,Lake County,39.094802,-122.746757,51.5,45086,30.1,-81.88%
06035,CA,Lassen County,40.721089,-120.629931,7.7,57705,33.2,-72.46%
06037,CA,Los Angeles County,34.196398,-118.261862,2419.6,67986,20.7,-86.26%
06039,CA,Madera County,37.210039,-119.749852,70.6,53632,25,-68.01%
06041,CA,Marin County,38.051817,-122.745974,485.1,122933,10.9,-71.84%
06045,CA,Mendocino County,39.432388,-123.442881,25.1,51386,25.8,-78.70%
06047,CA,Merced County,37.194806,-120.722802,132.2,56169,25.8,-71.36%
06049,CA,Modoc County,41.592919,-120.71837,2.5,45227,32.3,-81.82%
06053,CA,Monterey County,36.240107,-121.315573,126.5,69665,20.4,-88.17%
06059,CA,Orange County,33.675687,-117.777207,3807.7,89373,17.1,-80.57%
06065,CA,Riverside County,33.729828,-116.002239,303.8,66793,26.9,-82.70%
06067,CA,Sacramento County,38.450011,-121.340441,1470.8,69475,22.3,-52.42%
06069,CA,San Benito County,36.610702,-121.085296,39.8,80063,24.8,-72.85%
06071,CA,San Bernardino County,34.85722,-116.181197,101.5,63310,26.5,-79.63%
06073,CA,San Diego County,33.023604,-116.776117,735.8,78777,18.4,-86.15%
06075,CA,San Francisco County,37.727239,-123.032229,17179.2,110601,12.3,-64.64%
06077,CA,San Joaquin County,37.935034,-121.272237,492.6,63567,28.2,-57.62%
06079,CA,San Luis Obispo County,35.385227,-120.44754,81.7,70626,19.8,-69.21%
06081,CA,San Mateo County,37.414664,-122.371542,1602.2,122930,15,-67.36%
06083,CA,Santa Barbara County,34.537378,-120.038485,155,75646,17.9,-81.12%
06085,CA,Santa Clara County,37.220777,-121.690622,1381,125933,14.5,-67.57%
06091,CA,Sierra County,39.576925,-120.521993,3.4,52308,26.6,-50.00%
06097,CA,Sonoma County,38.532574,-122.945194,307.1,81002,18.8,-76.90%
06099,CA,Stanislaus County,37.562384,-121.002656,344.2,59616,28.6,-59.38%
06101,CA,Sutter County,39.035257,-121.702758,157.3,57879,23.9,-51.63%
06107,CA,Tulare County,36.230453,-118.780542,91.7,48763,26,-98.19%
06109,CA,Tuolumne County,38.021451,-119.964708,24.9,56500,28.4,-86.81%
06111,CA,Ventura County,34.358742,-119.133143,446.7,84170,18.9,-89.90%
06113,CA,Yolo County,38.679268,-121.903178,197.9,67804,18.5,-54.99%
06115,CA,Yuba County,39.270026,-121.34428,114.2,47504,23.1,-73.21%
08011,CO,Bent County,37.931891,-103.077584,4.3,37659,48.6,-73.94%
08025,CO,Crowley County,38.321956,-103.787562,7.4,35880,41.7,-67.57%
08049,CO,Grand County,40.123289,-106.095876,8,69214,26.5,-63.36%
08051,CO,Gunnison County,38.669679,-107.078108,4.7,61268,16,-77.42%
08057,CO,Jackson County,40.663432,-106.329248,0.9,51457,29.6,-80.00%
08063,CO,Kit Carson County,39.30534,-102.603023,3.8,48342,37.7,-60.00%
08073,CO,Lincoln County,38.99374,-103.507555,2.1,46690,53.1,-73.33%
08091,CO,Ouray County,38.1506,-107.767133,8.2,68900,18.2,-68.42%
08097,CO,Pitkin County,39.217533,-106.915943,17.7,89034,14.8,-65.52%
08105,CO,Rio Grande County,37.485763,-106.453214,13.1,44171,30.2,-65.71%
08107,CO,Routt County,40.48316,-106.985289,10,81033,19.7,-68.48%
08113,CO,San Miguel County,38.009374,-108.427326,5.7,69458,15.2,-90.32%
08117,CO,Summit County,39.621023,-106.137555,46,80078,19,-74.83%
12003,FL,Baker County,30.324442,-82.302284,46.3,52804,42.8,-53.92%
12005,FL,Bay County,30.237563,-85.631348,222.6,51777,31.4,-64.83%
12013,FL,Calhoun County,30.388801,-85.197916,25.8,38323,41.9,-64.29%
12023,FL,Columbia County,30.221305,-82.623127,84.7,46195,36.1,-59.59%
12027,FL,DeSoto County,27.190581,-81.806253,54.7,37233,43.1,-64.10%
12033,FL,Escambia County,30.611664,-87.33904,453.4,50644,27.3,-55.06%
12039,FL,Gadsden County,30.57917,-84.612783,89.8,42259,36.6,-62.32%
12041,FL,Gilchrist County,29.723456,-82.795801,48.4,42186,42.2,-73.55%
12043,FL,Glades County,26.95481,-81.19082,16,38680,40.6,-54.55%
12045,FL,Gulf County,29.907257,-85.256537,28.1,45426,37.3,-68.75%
12047,FL,Hamilton County,30.491102,-82.951049,28.8,36299,44,-68.00%
12059,FL,Holmes County,30.866222,-85.812959,41.6,38040,39,-59.52%
12061,FL,Indian River County,27.700638,-80.574803,274.5,58228,29.7,-58.41%
12067,FL,Lafayette County,29.990066,-83.17851,16.3,42689,40.8,-89.19%
12077,FL,Liberty County,30.259849,-84.868581,10,40814,47.9,-63.33%
12079,FL,Madison County,30.447228,-83.470437,27.6,38249,38.1,-86.67%
12091,FL,Okaloosa County,30.665858,-86.594194,194.4,62779,24.7,-66.21%
12113,FL,Santa Rosa County,30.703633,-87.014255,149.6,69541,27.2,-76.42%
12119,FL,Sumter County,28.714294,-82.074715,170.8,55324,30.2,-52.45%
12121,FL,Suwannee County,30.189244,-82.992754,60.3,38525,39.3,-76.55%
12123,FL,Taylor County,30.016943,-83.616417,21.6,42307,43.3,-72.55%
12133,FL,Washington County,30.602217,-85.662797,42.7,39225,41.5,-65.67%
13001,GA,Appling County,31.739712,-82.290103,36,42781,38.3,-80.81%
13003,GA,Atkinson County,31.300562,-82.883614,24.7,36779,40.3,-85.71%
13009,GA,Baldwin County,33.059532,-83.255362,177.3,42727,36.4,-64.29%
13011,GA,Banks County,34.351922,-83.498441,79.3,55384,40.6,-53.33%
13015,GA,Bartow County,34.240918,-84.838188,217.9,57409,33,-70.22%
13019,GA,Berrien County,31.274308,-83.231906,42.7,39412,42.3,-88.46%
13021,GA,Bibb County,32.808844,-83.694193,622.8,41390,31.6,-70.91%
13023,GA,Bleckley County,32.435403,-83.331717,60.5,46019,41.7,-69.44%
13025,GA,Brantley County,31.197334,-81.982978,41.6,41874,46.6,-80.00%
13027,GA,Brooks County,30.833696,-83.588971,32.9,36354,38.1,-89.58%
13029,GA,Bryan County,32.017969,-81.438543,69.3,79658,25.6,-74.69%
13031,GA,Bulloch County,32.393408,-81.74381,104.4,43766,27.3,-76.05%
13033,GA,Burke County,33.063737,-82.00389,28.2,42785,37.4,-73.08%
13037,GA,Calhoun County,31.521279,-84.62629,23.9,33393,39.3,-83.33%
13039,GA,Camden County,30.916358,-81.636516,82.4,56555,31.5,-87.27%
13045,GA,Carroll County,33.582237,-85.080527,221.5,52502,33.2,-68.28%
13047,GA,Catoosa County,34.899393,-85.137353,394.3,55807,32.4,-54.23%
13051,GA,Chatham County,31.974756,-81.091768,621.7,54165,24.3,-72.93%
13055,GA,Chattooga County,34.474179,-85.345289,83,39513,38.7,-58.51%
13057,GA,Cherokee County,34.244317,-84.475057,508.3,82733,22.8,-67.21%
13059,GA,Clarke County,33.952234,-83.36713,979.1,42112,21.1,-71.88%
13061,GA,Clay County,31.619831,-84.992583,16.3,30239,42.3,-75.00%
13065,GA,Clinch County,30.917653,-82.702614,8.5,37593,31.7,-57.69%
13067,GA,Cobb County,33.93994,-84.574166,2026.4,78603,18.7,-53.54%
13069,GA,Coffee County,31.549245,-82.844938,73.7,39480,38.6,-94.78%
13071,GA,Colquitt County,31.189758,-83.769741,83.6,38633,39.4,-84.28%
13073,GA,Columbia County,33.550556,-82.251342,427.6,82184,24.9,-71.13%
13075,GA,Cook County,31.152935,-83.429552,75.8,38827,34.4,-86.27%
13077,GA,Coweta County,33.352897,-84.762138,288.8,70974,28.6,-71.65%
13079,GA,Crawford County,32.709446,-83.979182,38.9,48004,39.4,-70.83%
13083,GA,Dade County,34.852424,-85.506201,95.6,48779,35.8,-81.08%
13085,GA,Dawson County,34.442842,-84.173284,105.9,68835,28.6,-53.40%
13087,GA,Decatur County,30.877961,-84.577744,46.6,38441,36.1,-66.67%
13091,GA,Dodge County,32.160656,-83.156818,44,35636,42.3,-72.50%
13093,GA,Dooly County,32.151995,-83.807167,38.1,37278,39.6,-73.91%
13097,GA,Douglas County,33.699317,-84.765944,661.8,60512,30.7,-62.04%
13099,GA,Early County,31.324191,-84.906723,21.5,34984,36,-85.71%
13101,GA,Echols County,30.7085,-82.836132,9.7,38667,38.2,-60.00%
13103,GA,Effingham County,32.361711,-81.343337,109.4,65793,37.8,-76.95%
13105,GA,Elbert County,34.115017,-82.842057,57.4,39681,43.1,-85.96%
13107,GA,Emanuel County,32.5911,-82.299763,33.2,37574,42.9,-74.58%
13109,GA,Evans County,32.151902,-81.887618,60.2,37319,37.5,-84.85%
13111,GA,Fannin County,34.863837,-84.319287,61.2,43439,34.3,-76.53%
13113,GA,Fayette County,33.412717,-84.493941,548.3,95021,20.7,-70.11%
13115,GA,Floyd County,34.263677,-85.21373,188.9,44906,33.1,-81.92%
13117,GA,Forsyth County,34.225143,-84.127336,783.5,105921,16.6,-73.19%
13119,GA,Franklin County,34.375155,-83.227291,84.5,42904,40.1,-52.50%
13123,GA,Gilmer County,34.690541,-84.453984,66.3,47757,36.4,-58.67%
13125,GA,Glascock County,33.227491,-82.606913,21.4,42820,42.1,-88.89%
13127,GA,Glynn County,31.212747,-81.496517,189.7,53906,27,-74.76%
13129,GA,Gordon County,34.509667,-84.873862,155.1,49101,35.2,-86.08%
13133,GA,Greene County,33.576836,-83.167103,41.3,54016,33.6,-81.01%
13135,GA,Gwinnett County,33.959101,-84.022938,1871.2,72008,22.8,-57.87%
13137,GA,Habersham County,34.635108,-83.526406,155.5,51829,33.7,-79.34%
13139,GA,Hall County,34.317588,-83.818497,457.5,61631,27.5,-52.83%
13141,GA,Hancock County,33.26922,-83.000465,20,31716,42.9,-88.89%
13143,GA,Haralson County,33.795165,-85.220062,102,47662,36.6,-66.22%
13145,GA,Harris County,32.731549,-84.912432,69,74686,23.5,-70.75%
13147,GA,Hart County,34.348733,-82.96329,108.5,47171,36.7,-84.00%
13153,GA,Houston County,32.458381,-83.662856,372.5,60728,27.2,-71.39%
13155,GA,Irwin County,31.604306,-83.277037,26.9,38156,40.6,-83.33%
13157,GA,Jackson County,34.134157,-83.565133,178.1,68984,32.3,-67.44%
13159,GA,Jasper County,33.314905,-83.687892,37.8,51241,38.9,-72.88%
13161,GA,Jeff Davis County,31.811615,-82.636825,45.6,37211,40.4,-75.76%
13163,GA,Jefferson County,33.051874,-82.41905,32.2,38274,41.3,-82.61%
13167,GA,Johnson County,32.689831,-82.661354,32.9,34849,44,-81.63%
13169,GA,Jones County,33.020226,-83.562339,72.8,55737,36.7,-75.00%
13173,GA,Lanier County,31.038197,-83.063164,54.4,41564,35.7,-80.65%
13175,GA,Laurens County,32.39322,-82.926317,60,42114,43.4,-70.80%
13177,GA,Lee County,31.818419,-84.146681,79.5,66090,30.8,-63.79%
13181,GA,Lincoln County,33.792151,-82.448299,38,46967,41.4,-58.62%
13185,GA,Lowndes County,30.83368,-83.268967,220.2,41820,30,-54.13%
13187,GA,Lumpkin County,34.568149,-83.998828,105.9,55583,29.2,-54.29%
13191,GA,McIntosh County,31.482978,-81.370199,33.8,42513,38.1,-66.67%
13195,GA,Madison County,34.128486,-83.203637,99.6,51338,38,-70.71%
13197,GA,Marion County,32.359538,-84.529561,23.9,39114,38.1,-86.96%
13199,GA,Meriwether County,33.03022,-84.663279,43.9,38886,38.9,-60.49%
13205,GA,Mitchell County,31.22894,-84.192407,45.9,36788,38.2,-51.06%
13207,GA,Monroe County,33.017435,-83.922938,66.8,59362,33.9,-78.40%
13209,GA,Montgomery County,32.172108,-82.533349,38.1,41834,39,-65.22%
13211,GA,Morgan County,33.593732,-83.492324,51.4,57978,34.8,-82.02%
13213,GA,Murray County,34.797097,-84.73799,115,46810,37.8,-60.00%
13219,GA,Oconee County,33.834125,-83.437728,178,99497,19.6,-67.74%
13221,GA,Oglethorpe County,33.866806,-83.074081,33.9,51105,36.6,-84.21%
13223,GA,Paulding County,33.920903,-84.866979,455.8,73309,33.1,-60.67%
13225,GA,Peach County,32.571324,-83.831978,184.3,46525,29,-67.26%
13227,GA,Pickens County,34.456621,-84.490256,126.8,65062,29.1,-76.54%
13231,GA,Pike County,33.090769,-84.386627,82.7,66901,40.9,-66.67%
13233,GA,Polk County,33.995961,-85.186826,133.6,43679,39.6,-71.28%
13235,GA,Pulaski County,32.238794,-83.481855,48.2,40582,37.5,-87.18%
13237,GA,Putnam County,33.321061,-83.37179,61.6,51205,37.5,-68.97%
13243,GA,Randolph County,31.762651,-84.752311,18,28298,37.2,-85.00%
13245,GA,Richmond County,33.361487,-82.074998,618.4,40168,30.7,-58.65%
13247,GA,Rockdale County,33.652081,-84.02637,656.5,59673,31.5,-51.34%
13249,GA,Schley County,32.263441,-84.322724,30,45378,35.3,-63.64%
13251,GA,Screven County,32.744751,-81.617585,22.6,39048,42.7,-77.50%
13253,GA,Seminole County,30.933894,-84.867592,37.1,36869,39.6,-55.00%
13255,GA,Spalding County,33.262389,-84.286067,326.1,43510,39.4,-54.95%
13257,GA,Stephens County,34.552914,-83.290216,146.1,45850,36.7,-63.86%
13259,GA,Stewart County,32.073225,-84.834912,13.2,33053,42.2,-88.75%
13261,GA,Sumter County,32.042203,-84.204283,68,37562,33.2,-66.67%
13263,GA,Talbot County,32.704603,-84.530029,17.5,37265,44.3,-70.59%
13265,GA,Taliaferro County,33.559314,-82.875208,8.8,34090,47.8,-66.67%
13267,GA,Tattnall County,32.043768,-82.059208,53.2,41440,39.1,-82.72%
13269,GA,Taylor County,32.554667,-84.251426,23.6,36310,37.5,-80.00%
13273,GA,Terrell County,31.777191,-84.439446,27.8,35290,31.9,-64.29%
13275,GA,Thomas County,30.864616,-83.919783,82.1,41642,30.9,-56.63%
13277,GA,Tift County,31.457003,-83.525931,154.9,45680,34.5,-58.02%
13279,GA,Toombs County,32.126698,-82.332071,74.8,37148,38.5,-63.53%
13283,GA,Treutlen County,32.409586,-82.570882,34.5,35069,38.9,-96.30%
13289,GA,Twiggs County,32.665847,-83.425879,25.2,42054,37.6,-70.83%
13291,GA,Union County,34.83377,-83.989573,66.3,45943,34.2,-55.84%
13293,GA,Upson County,32.881837,-84.292281,84,40965,35.9,-53.41%
13295,GA,Walker County,34.735827,-85.305385,154,43767,36.2,-66.90%
13297,GA,Walton County,33.782649,-83.734215,257.2,65416,37.8,-60.81%
13299,GA,Ware County,31.050881,-82.421507,40.7,38357,40.9,-76.03%
13301,GA,Warren County,33.419169,-82.688012,20.5,38352,42.4,-50.00%
13303,GA,Washington County,32.971848,-82.798112,31.2,39444,42.5,-70.91%
13305,GA,Wayne County,31.547845,-81.912376,46.9,44607,40.6,-72.46%
13307,GA,Webster County,32.046554,-84.553218,13.4,38187,44.8,-87.50%
13309,GA,Wheeler County,32.109276,-82.738701,25.1,32691,48.7,-50.00%
13311,GA,White County,34.643677,-83.743713,112.8,51579,31.6,-75.45%
13313,GA,Whitfield County,34.801726,-84.968541,353.2,47074,28.9,-78.67%
13315,GA,Wilcox County,31.962717,-83.438262,24.5,35961,48.4,-85.71%
13317,GA,Wilkes County,33.77904,-82.747922,22.6,39361,44.8,-87.88%
13319,GA,Wilkinson County,32.804321,-83.175587,21.4,41036,52.3,-75.00%
16003,ID,Adams County,44.884583,-116.431873,2.9,45311,37.7,-71.43%
16005,ID,Bannock County,42.692939,-112.228986,74.5,51300,26.5,-61.62%
16009,ID,Benewah County,47.218451,-116.633541,12,48451,38.9,-80.00%
16011,ID,Bingham County,43.216357,-112.399206,21.8,50941,30,-59.42%
16013,ID,Blaine County,43.394482,-113.95529,8.1,76113,22.1,-67.09%
16017,ID,Bonner County,48.312512,-116.59694,23.6,51373,30.5,-73.58%
16019,ID,Bonneville County,43.395171,-111.621878,55.9,60444,26.1,-51.37%
16021,ID,Boundary County,48.773065,-116.524619,8.6,47118,41.1,-94.23%
16023,ID,Butte County,43.6851,-113.177627,1.3,50050,36.9,-90.91%
16031,ID,Cassia County,42.288635,-113.605498,8.9,51804,29.9,-76.92%
16041,ID,Franklin County,42.173589,-111.822955,19.3,58170,36.3,-60.71%
16043,ID,Fremont County,44.218091,-111.484429,7.1,51155,32,-75.00%
16045,ID,Gem County,44.061473,-116.398784,29.8,49857,39.2,-55.00%
16047,ID,Gooding County,42.973185,-114.82142,21.2,51302,37.2,-86.67%
16051,ID,Jefferson County,43.796965,-112.318588,23.9,61927,27.7,-68.42%
16059,ID,Lemhi County,44.928789,-113.887841,1.7,44248,32,-90.00%
16065,ID,Madison County,43.789709,-111.65655,80,41827,15.7,-70.00%
16071,ID,Oneida County,42.18389,-112.520465,3.6,52602,37,-78.57%
16073,ID,Owyhee County,42.593063,-116.142655,1.5,48192,34.3,-72.22%
16077,ID,Power County,42.694126,-112.844407,5.6,51921,33.9,-77.78%
16085,ID,Valley County,44.771532,-115.637875,2.7,60285,29.9,-80.00%
16087,ID,Washington County,44.448213,-116.79783,7,43402,36.5,-71.43%
17003,IL,Alexander County,37.183683,-89.349506,35,35249,37.8,-81.25%
