FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18,Change%
05145,AR,White County,35.254722,-91.753158,74.5,44811,38.4,-9.09%
05149,AR,Yell County,34.997713,-93.408303,23.9,41729,40.9,-28.57%
06001,CA,Alameda County,37.648081,-121.913304,2043.6,101744,17.6,-20.55%
06019,CA,Fresno County,36.761006,-119.655019,156.2,52318,22.9,-17.19%
06027,CA,Inyo County,36.561977,-117.403927,1.8,53793,29.3,-46.67%
06029,CA,Kern County,35.346629,-118.729506,103.3,51586,27.7,-6.80%
06031,CA,Kings County,36.072478,-119.81553,110.1,58255,25.5,-27.52%
06037,CA,Los Angeles County,34.196398,-118.261862,2419.6,67986,20.7,-34.84%
06041,CA,Marin County,38.051817,-122.745974,485.1,122933,10.9,-30.23%
06045,CA,Mendocino County,39.432388,-123.442881,25.1,51386,25.8,-30.77%
06047,CA,Merced County,37.194806,-120.722802,132.2,56169,25.8,-15.48%
06053,CA,Monterey County,36.240107,-121.315573,126.5,69665,20.4,-6.80%
06059,CA,Orange County,33.675687,-117.777207,3807.7,89373,17.1,-22.19%
06065,CA,Riverside County,33.729828,-116.002239,303.8,66793,26.9,-18.40%
06067,CA,Sacramento County,38.450011,-121.340441,1470.8,69475,22.3,-0.76%
06069,CA,San Benito County,36.610702,-121.085296,39.8,80063,24.8,-38.10%
06075,CA,San Francisco County,37.727239,-123.032229,17179.2,110601,12.3,-26.56%
06079,CA,San Luis Obispo County,35.385227,-120.44754,81.7,70626,19.8,-38.67%
06081,CA,San Mateo County,37.414664,-122.371542,1602.2,122930,15,-15.58%
06085,CA,Santa Clara County,37.220777,-121.690622,1381,125933,14.5,-3.86%
06087,CA,Santa Cruz County,37.012488,-122.007205,589.4,84213,15.8,-27.50%
06093,CA,Siskiyou County,41.587986,-122.533287,7.2,47560,25.5,-44.44%
06097,CA,Sonoma County,38.532574,-122.945194,307.1,81002,18.8,-18.75%
06099,CA,Stanislaus County,37.562384,-121.002656,344.2,59616,28.6,-18.44%
06107,CA,Tulare County,36.230453,-118.780542,91.7,48763,26,-28.14%
08001,CO,Adams County,39.874325,-104.331872,378.2,70199,28.4,-27.86%
08003,CO,Alamosa County,37.568442,-105.788041,21.4,42897,27.3,-22.22%
08007,CO,Archuleta County,37.202395,-107.050863,8.9,53337,21.5,-30.00%
08014,CO,Broomfield County,39.953383,-105.052125,1691.9,96924,14.7,-12.90%
08029,CO,Delta County,38.861756,-107.864757,27.1,46786,38.2,-11.11%
08031,CO,Denver County,39.761849,-104.880625,3922.6,68069,17,-45.67%
08045,CO,Garfield County,39.599352,-107.90978,19.1,74421,28.5,-21.74%
08067,CO,La Plata County,37.287367,-107.839718,30.3,66219,20.3,-27.94%
08069,CO,Larimer County,40.663091,-105.482131,115.4,71306,19.2,-14.56%
08077,CO,Mesa County,39.019492,-108.461837,44.1,51132,27.3,-11.54%
08101,CO,Pueblo County,38.170658,-104.489893,66.7,48308,28.7,-13.51%
08105,CO,Rio Grande County,37.485763,-106.453214,13.1,44171,30.2,-25.00%
08107,CO,Routt County,40.48316,-106.985289,10,81033,19.7,-37.14%
08113,CO,San Miguel County,38.009374,-108.427326,5.7,69458,15.2,-25.00%
08115,CO,Sedgwick County,40.871568,-102.355358,4.3,40009,30,-33.33%
08121,CO,Washington County,39.965413,-103.209605,1.9,47869,32,-35.29%
08125,CO,Yuma County,40.000631,-102.422649,4.2,53253,33.5,-9.09%
09007,CT,Middlesex County,41.434525,-72.524227,448.6,88709,26.1,-1.52%
09011,CT,New London County,41.47863,-72.103452,412.2,67790,29.8,-0.61%
10003,DE,New Castle County,39.575915,-75.644132,1263.2,69562,30.6,-35.13%
11001,DC,District of Columbia,38.904149,-77.017094,9856.5,82533,17.2,-41.54%
12001,FL,Alachua County,29.67574,-82.357221,282.7,51026,21.7,-14.57%
12007,FL,Bradford County,29.946934,-82.166796,97,45075,39.7,-10.00%
12009,FL,Brevard County,28.298276,-80.700384,535,57612,28.6,-14.93%
12017,FL,Citrus County,28.843628,-82.524796,242.8,41556,38.3,-4.76%
12019,FL,Clay County,29.987116,-81.858147,315.8,62835,31.6,-2.47%
12027,FL,DeSoto County,27.190581,-81.806253,54.7,37233,43.1,-27.27%
12029,FL,Dixie County,29.580899,-83.195666,23.3,37148,44.7,-12.50%
12031,FL,Duval County,30.335245,-81.648113,1133.9,55733,27.9,-11.65%
12033,FL,Escambia County,30.611664,-87.33904,453.4,50644,27.3,-37.20%
12037,FL,Franklin County,29.810176,-84.799174,21.6,40297,35.7,-20.00%
12049,FL,Hardee County,27.492846,-81.82158,43.5,39169,47.9,-43.48%
12053,FL,Hernando County,28.567911,-82.464835,365.6,45884,36.4,-13.77%
12055,FL,Highlands County,27.342627,-81.340921,97.2,39994,38,-20.63%
12061,FL,Indian River County,27.700638,-80.574803,274.5,58228,29.7,-15.32%
12073,FL,Leon County,30.45931,-84.2778,413.1,51046,19.1,-25.57%
12075,FL,Levy County,29.284409,-82.783483,36.5,39037,41.1,-14.63%
12083,FL,Marion County,29.202805,-82.0431,209.1,44517,37.5,-19.69%
12087,FL,Monroe County,25.601043,-81.206777,74.3,67094,27.3,-23.46%
12091,FL,Okaloosa County,30.665858,-86.594194,194.4,62779,24.7,-29.14%
12093,FL,Okeechobee County,27.385592,-80.887388,52,42258,38.4,-13.64%
12099,FL,Palm Beach County,26.645763,-80.448673,670.2,61735,24.5,-8.69%
12101,FL,Pasco County,28.302024,-82.455707,622.2,53788,33.1,-9.82%
12103,FL,Pinellas County,27.903122,-82.739518,3347.5,52226,28.3,-18.65%
12107,FL,Putnam County,29.606006,-81.740894,102.2,39578,40.7,-22.22%
12109,FL,St. Johns County,29.890593,-81.383914,316.4,81925,21.4,-4.90%
12111,FL,St. Lucie County,27.380775,-80.443364,485.7,53377,33.7,-28.81%
12113,FL,Santa Rosa County,30.703633,-87.014255,149.6,69541,27.2,-14.15%
12125,FL,Union County,30.05428,-82.366918,63.8,45906,37.9,-20.00%
12131,FL,Walton County,30.631211,-86.176614,53,60973,27.6,-29.17%
12133,FL,Washington County,30.602217,-85.662797,42.7,39225,41.5,-20.00%
13033,GA,Burke County,33.063737,-82.00389,28.2,42785,37.4,-10.53%
13045,GA,Carroll County,33.582237,-85.080527,221.5,52502,33.2,-4.08%
13047,GA,Catoosa County,34.899393,-85.137353,394.3,55807,32.4,-2.63%
13051,GA,Chatham County,31.974756,-81.091768,621.7,54165,24.3,-6.67%
13059,GA,Clarke County,33.952234,-83.36713,979.1,42112,21.1,-39.13%
13063,GA,Clayton County,33.552242,-84.412977,1832.5,46059,32.9,-11.43%
13069,GA,Coffee County,31.549245,-82.844938,73.7,39480,38.6,-22.22%
13073,GA,Columbia County,33.550556,-82.251342,427.6,82184,24.9,-2.41%
13077,GA,Coweta County,33.352897,-84.762138,288.8,70974,28.6,-6.48%
13085,GA,Dawson County,34.442842,-84.173284,105.9,68835,28.6,-33.33%
13095,GA,Dougherty County,31.535068,-84.214444,287.7,38806,29,-8.70%
13097,GA,Douglas County,33.699317,-84.765944,661.8,60512,30.7,-28.07%
13105,GA,Elbert County,34.115017,-82.842057,57.4,39681,43.1,-28.57%
13111,GA,Fannin County,34.863837,-84.319287,61.2,43439,34.3,-25.00%
13129,GA,Gordon County,34.509667,-84.873862,155.1,49101,35.2,-38.96%
13133,GA,Greene County,33.576836,-83.167103,41.3,54016,33.6,-14.29%
13137,GA,Habersham County,34.635108,-83.526406,155.5,51829,33.7,-31.58%
13141,GA,Hancock County,33.26922,-83.000465,20,31716,42.9,-20.00%
13153,GA,Houston County,32.458381,-83.662856,372.5,60728,27.2,-6.14%
13177,GA,Lee County,31.818419,-84.146681,79.5,66090,30.8,-40.00%
13185,GA,Lowndes County,30.83368,-83.268967,220.2,41820,30,-28.05%
13187,GA,Lumpkin County,34.568149,-83.998828,105.9,55583,29.2,-20.00%
13199,GA,Meriwether County,33.03022,-84.663279,43.9,38886,38.9,-20.00%
13225,GA,Peach County,32.571324,-83.831978,184.3,46525,29,-30.00%
13237,GA,Putnam County,33.321061,-83.37179,61.6,51205,37.5,-48.89%
13245,GA,Richmond County,33.361487,-82.074998,618.4,40168,30.7,-13.68%
13255,GA,Spalding County,33.262389,-84.286067,326.1,43510,39.4,-9.33%
13257,GA,Stephens County,34.552914,-83.290216,146.1,45850,36.7,-45.00%
13267,GA,Tattnall County,32.043768,-82.059208,53.2,41440,39.1,-46.15%
13275,GA,Thomas County,30.864616,-83.919783,82.1,41642,30.9,-31.25%
13277,GA,Tift County,31.457003,-83.525931,154.9,45680,34.5,-43.75%
13279,GA,Toombs County,32.126698,-82.332071,74.8,37148,38.5,-37.50%
13285,GA,Troup County,33.034482,-85.02836,161.9,45234,34.3,-28.57%
13293,GA,Upson County,32.881837,-84.292281,84,40965,35.9,-34.62%
13311,GA,White County,34.643677,-83.743713,112.8,51579,31.6,-12.50%
15001,HI,Hawaii County,19.597764,-155.502443,45.9,56383,30.4,-28.21%
16011,ID,Bingham County,43.216357,-112.399206,21.8,50941,30,-29.89%
16017,ID,Bonner County,48.312512,-116.59694,23.6,51373,30.5,-16.67%
16019,ID,Bonneville County,43.395171,-111.621878,55.9,60444,26.1,-10.29%
16039,ID,Elmore County,43.394826,-115.470751,8.8,49344,28,-41.18%
16041,ID,Franklin County,42.173589,-111.822955,19.3,58170,36.3,-27.27%
16043,ID,Fremont County,44.218091,-111.484429,7.1,51155,32,-11.11%
16055,ID,Kootenai County,47.677113,-116.694918,111.3,56188,27.1,-38.20%
16057,ID,Latah County,46.81892,-116.730974,34.6,49538,19.9,-47.62%
16065,ID,Madison County,43.789709,-111.65655,80,41827,15.7,-10.59%
16083,ID,Twin Falls County,42.352309,-114.665639,40.2,51594,27.9,-44.00%
17025,IL,Clay County,38.747312,-88.483789,29.5,45427,37.2,-16.67%
17029,IL,Coles County,39.51368,-88.220782,106,47291,30,-20.45%
17035,IL,Cumberland County,39.273121,-88.240619,31.9,60572,40.1,-45.00%
17039,IL,De Witt County,40.181499,-88.901853,41.7,55300,36.9,-14.29%
17045,IL,Edgar County,39.679037,-87.74711,29.8,51577,38.3,-35.29%
17047,IL,Edwards County,38.417095,-88.047941,30.2,51280,35.1,-25.00%
17053,IL,Ford County,40.594423,-88.224746,29,55357,36,-41.67%
17075,IL,Iroquois County,40.748867,-87.833601,26.6,55247,39.9,-33.33%
17077,IL,Jackson County,37.786096,-89.381212,103.1,41445,23.7,-7.14%
17091,IL,Kankakee County,41.139494,-87.861125,167.7,53884,33.6,-33.67%
17103,IL,Lee County,41.747442,-89.299351,49.7,54915,34.2,-1.69%
17115,IL,Macon County,39.860237,-88.961529,190.8,50684,34.4,-18.06%
17117,IL,Macoupin County,39.2659,-89.926344,55.4,53409,38.6,-11.11%
17137,IL,Morgan County,39.716806,-90.202277,62.5,48976,40.7,-21.05%
17141,IL,Ogle County,42.041884,-89.320176,70.5,61794,33.6,-3.03%
17147,IL,Piatt County,40.009056,-88.592328,38.1,67460,34.1,-42.86%
17149,IL,Pike County,39.625106,-90.889034,19.8,47815,41.2,-38.46%
17157,IL,Randolph County,38.056515,-89.82121,58.2,53607,39.3,-44.44%
17161,IL,Rock Island County,41.468404,-90.572203,345,52642,29.9,-30.34%
17163,IL,St. Clair County,38.470198,-89.928546,410.6,58222,28.6,-11.11%
17179,IL,Tazewell County,40.508074,-89.51626,208.6,61508,31.9,-5.26%
17181,IL,Union County,37.475104,-89.252875,43.1,49716,33,-28.57%
17183,IL,Vermilion County,40.18674,-87.726772,90.9,44638,41.1,-5.56%
17189,IL,Washington County,38.353141,-89.417187,26.2,66937,33.6,-33.33%
17193,IL,White County,38.087372,-88.178585,29.6,49507,38.4,-23.08%
17197,IL,Will County,41.448474,-87.978456,809.6,86108,26.7,-6.98%
17199,IL,Williamson County,37.730353,-88.930018,157.9,46187,30.6,-10.26%
18003,IN,Allen County,41.091855,-85.07223,540.6,54473,28.7,-1.86%
18005,IN,Bartholomew County,39.205843,-85.897999,188.7,63067,32.6,-22.22%
18011,IN,Boone County,40.050892,-86.469014,133.9,85876,21.3,-36.36%
18023,IN,Clinton County,40.305944,-86.477567,82,51730,44.1,-47.06%
18029,IN,Dearborn County,39.151491,-84.97346,164.1,66502,40.2,-20.00%
18031,IN,Decatur County,39.30598,-85.499831,69.1,57441,43.8,-40.00%
18035,IN,Delaware County,40.227165,-85.398856,300.1,43096,34.6,-43.18%
18037,IN,Dubois County,38.373344,-86.873385,98,62126,39.2,-31.58%
18045,IN,Fountain County,40.121282,-87.234806,43.6,53493,44.2,-20.00%
18051,IN,Gibson County,38.317413,-87.580566,68.7,56960,39.7,-20.45%
18055,IN,Greene County,39.0486,-87.005245,61.1,46835,41.7,-14.29%
18059,IN,Hancock County,39.822604,-85.772904,228.8,73831,32.8,-17.07%
18067,IN,Howard County,40.483537,-86.114118,282.4,55365,36.5,-5.77%
18069,IN,Huntington County,40.826394,-85.478598,97,53809,42,-19.44%
18073,IN,Jasper County,41.017688,-87.118814,59.8,66720,42.3,-21.74%
18075,IN,Jay County,40.434972,-85.00338,55.4,48392,47.2,-27.27%
18083,IN,Knox County,38.688663,-87.420182,74.5,48606,35.8,-33.33%
18091,IN,LaPorte County,41.549011,-86.744729,186.3,52095,39.3,-8.33%
18093,IN,Lawrence County,38.839815,-86.48782,102.7,53187,43.4,-15.38%
18095,IN,Madison County,40.166203,-85.722454,291.3,49522,39,-16.33%
18097,IN,Marion County,39.782976,-86.135794,2279.6,48409,28,-3.48%
18099,IN,Marshall County,41.325003,-86.269036,106.1,55766,39,-5.56%
18103,IN,Miami County,40.772881,-86.044259,98.7,47624,42.5,-20.00%
18107,IN,Montgomery County,40.040296,-86.892715,75.6,53700,41.3,-14.29%
18109,IN,Morgan County,39.482646,-86.447457,170.5,66151,40,-3.70%
18113,IN,Noble County,41.400794,-85.41785,115.7,61341,40.7,-6.67%
18127,IN,Porter County,41.509922,-87.071308,393,69298,34.5,-21.51%
18135,IN,Randolph County,40.164414,-85.005004,57.9,46441,42.5,-20.00%
18145,IN,Shelby County,39.524135,-85.792174,108.1,57193,42.7,-35.29%
18147,IN,Spencer County,38.009789,-87.010645,52.8,56862,44.9,-8.33%
18157,IN,Tippecanoe County,40.38926,-86.893943,345.7,52269,25,-36.57%
18163,IN,Vanderburgh County,38.02007,-87.586166,769.7,50500,32.5,-24.73%
18169,IN,Wabash County,40.843717,-85.795175,79.7,51487,42.5,-25.00%
18179,IN,Wells County,40.735273,-85.212974,75.1,60010,40,-29.41%
19013,IA,Black Hawk County,42.472888,-92.306059,231.7,52320,30.2,-44.57%
19029,IA,Cass County,41.333824,-94.933302,24.7,50356,37.9,-36.36%
19041,IA,Clay County,43.079822,-95.149726,29.4,56338,34.1,-44.44%
19045,IA,Clinton County,41.898073,-90.534243,70.7,51317,37.2,-3.70%
19049,IA,Dallas County,41.685321,-94.040707,112.4,87267,18,-40.18%
19051,IA,Davis County,40.748089,-92.410345,17.4,54830,33.8,-16.67%
19057,IA,Des Moines County,40.915339,-91.186925,96.9,51805,32.8,-26.32%
19061,IA,Dubuque County,42.463481,-90.878771,154,60367,33,-25.00%
19065,IA,Fayette County,42.86445,-91.839373,28.6,50893,38.9,-20.00%
19067,IA,Floyd County,43.052741,-92.787367,32.6,53811,34,-35.71%
19071,IA,Fremont County,40.743726,-95.599516,14.6,54658,35.9,-25.00%
19077,IA,Guthrie County,41.683573,-94.501272,18.5,60306,38.6,-37.50%
19081,IA,Hancock County,43.075411,-93.743697,19.9,60859,36.5,-12.50%
19087,IA,Henry County,40.985864,-91.54427,46.4,55856,37.7,-22.22%
19095,IA,Iowa County,41.683918,-92.059123,27.9,64188,37.7,-16.67%
19097,IA,Jackson County,42.164281,-90.574597,31.2,54663,41.9,-14.29%
19103,IA,Johnson County,41.668737,-91.588812,213.1,64387,16.2,-9.09%
19105,IA,Jones County,42.125118,-91.116914,35.9,55405,39.7,-8.33%
19115,IA,Louisa County,41.218211,-91.256994,28.3,49585,36.5,-42.86%
19117,IA,Lucas County,41.033344,-93.331467,20.7,49956,41.6,-30.00%
19127,IA,Marshall County,42.041691,-92.981452,71,59552,34.1,-16.67%
19139,IA,Muscatine County,41.483776,-91.118699,97.7,58465,34.7,-20.00%
19149,IA,Plymouth County,42.737585,-96.215864,29,66360,33.8,-16.22%
19153,IA,Polk County,41.684281,-93.56972,750.5,68479,24.8,-21.42%
19163,IA,Scott County,41.641679,-90.62229,360.7,59865,29.9,-5.38%
19169,IA,Story County,42.037538,-93.466093,156.3,57464,17.9,-30.68%
19179,IA,Wapello County,41.031263,-92.409482,82.5,48226,35.7,-21.57%
19185,IA,Wayne County,40.739983,-93.332613,12.2,46725,44.7,-28.57%
19187,IA,Webster County,42.434397,-94.179157,53.1,52093,34.1,-44.83%
19193,IA,Woodbury County,42.39322,-96.053296,117.1,60059,32.2,-9.26%
20001,KS,Allen County,37.884229,-95.300945,26.7,44423,34,-22.22%
20041,KS,Dickinson County,38.867735,-97.157943,23.3,50605,33.5,-33.33%
20045,KS,Douglas County,38.896573,-95.290529,243.1,57120,18,-28.57%
20057,KS,Ford County,37.688365,-99.884734,30.8,56052,24.9,-22.73%
20079,KS,Harvey County,38.050144,-97.436707,64.3,57934,26.3,-5.00%
20081,KS,Haskell County,37.55855,-100.876869,7.4,60808,18.7,-33.33%
20091,KS,Johnson County,38.883907,-94.82233,1149.6,87087,14.4,-8.78%
20103,KS,Leavenworth County,39.189511,-95.038977,164.7,70807,28.7,-24.14%
20113,KS,McPherson County,38.395812,-97.647489,32.5,58017,27.3,-25.00%
20125,KS,Montgomery County,37.189537,-95.742403,55.1,42479,29.1,-7.69%
20147,KS,Phillips County,39.784506,-99.34215,6.4,47405,36.2,-25.00%
20163,KS,Rooks County,39.346006,-99.324492,5.8,47365,31.3,-40.00%
20173,KS,Sedgwick County,37.683807,-97.459451,499.6,56381,26.2,-44.55%
20209,KS,Wyandotte County,39.115384,-94.763087,1039,47084,32.6,-9.59%
21001,KY,Adair County,37.105541,-85.281401,46,37392,38.7,-33.33%
21005,KY,Anderson County,38.005396,-84.986417,106.1,60908,36.8,-27.27%
21015,KY,Boone County,38.974595,-84.731444,482.3,77696,27.9,-41.46%
21019,KY,Boyd County,38.360004,-82.681406,309.9,48020,32.5,-24.00%
21029,KY,Bullitt County,37.969572,-85.703036,250.2,61022,41.6,-10.42%
21043,KY,Carter County,38.309555,-83.048821,67.7,32906,40.1,-41.18%
21045,KY,Casey County,37.321962,-84.92822,35.9,34358,38.4,-44.44%
21051,KY,Clay County,37.164466,-83.710763,46.3,28146,34.2,-10.71%
21067,KY,Fayette County,38.040157,-84.458443,1042.8,55358,20,-18.99%
21079,KY,Garrard County,37.630162,-84.545856,73.5,51203,36.7,-28.57%
21081,KY,Grant County,38.64921,-84.625946,95.6,53965,48.7,-20.00%
21089,KY,Greenup County,38.563596,-82.933833,107.2,49457,36.8,-18.18%
21125,KY,Laurel County,37.113268,-84.119395,135.6,41425,40.6,-20.45%
21145,KY,McCracken County,37.053688,-88.712378,263.6,48950,30.1,-23.81%
21151,KY,Madison County,37.723528,-84.277008,189.6,51897,27.8,-17.74%
21161,KY,Mason County,38.594068,-83.828052,72.8,41807,37.7,-27.27%
21169,KY,Metcalfe County,36.990394,-85.629554,34.9,35906,37,-42.86%
21179,KY,Nelson County,37.803188,-85.465955,104,55602,38.7,-13.33%
21183,KY,Ohio County,37.477859,-86.844871,40.6,44751,42.8,-40.00%
21205,KY,Rowan County,38.205894,-83.425969,83.4,41196,29.5,-48.00%
21209,KY,Scott County,38.289882,-84.579376,167.4,73500,30.5,-37.76%
21229,KY,Washington County,37.754209,-85.175416,39.4,50246,42,-38.46%
21235,KY,Whitley County,36.758021,-84.14455,81.4,36863,37.3,-24.62%
22015,LA,Bossier Parish,32.696202,-93.617977,139.3,56754,29.5,-38.18%
22039,LA,Evangeline Parish,30.720693,-92.404086,51.3,34113,39.8,-41.67%
22051,LA,Jefferson Parish,29.5033,-90.036231,1463.1,50871,31.2,-33.51%
22053,LA,Jefferson Davis Parish,30.269529,-92.816221,48.5,44492,41.7,-27.59%
22055,LA,Lafayette Parish,30.206507,-92.06417,824.6,57821,30.2,-14.29%
22057,LA,Lafourche Parish,29.491993,-90.394849,90.2,52651,40.2,-8.11%
22059,LA,LaSalle Parish,31.680836,-92.161809,23.8,45742,41.8,-33.33%
22069,LA,Natchitoches Parish,31.734982,-93.086106,31.6,36298,35,-21.43%
22085,LA,Sabine Parish,31.560209,-93.559228,28,36423,46.4,-8.33%
22087,LA,St. Bernard Parish,29.91811,-89.263494,95.1,43983,37.3,-23.68%
22097,LA,St. Landry Parish,30.583441,-91.989275,90.3,36624,40.9,-19.05%
22109,LA,Terrebonne Parish,29.333266,-90.844191,90.8,51665,38.6,-30.61%
22113,LA,Vermilion Parish,29.786872,-92.29009,49.4,48263,41.9,-16.67%
22119,LA,Webster Parish,32.732152,-93.339825,69.5,35070,41.6,-20.00%
23005,ME,Cumberland County,43.808348,-70.330375,337.2,71586,22.3,-7.91%
23021,ME,Piscataquis County,45.917678,-69.104548,4.4,40066,40.4,-16.67%
23025,ME,Somerset County,45.507482,-69.97604,13.3,43755,40.2,-41.18%
24013,MD,Carroll County,39.563189,-77.015512,373.4,95956,29.9,-17.89%
24023,MD,Garrett County,39.529871,-79.269416,46.5,49147,43.8,-40.00%
24027,MD,Howard County,39.252264,-76.924406,1144.9,116719,14,-42.19%
24037,MD,St. Mary's County,38.222666,-76.534271,294.4,89964,30,-8.82%
24039,MD,Somerset County,38.07445,-75.853323,82.8,42098,40.3,-7.14%
24045,MD,Wicomico County,38.367389,-75.632206,263.7,54313,32.5,-49.18%
25019,MA,Nantucket County,41.305878,-70.14191,226.2,97525,18.4,-30.00%
25027,MA,Worcester County,42.311693,-71.940282,528.6,71767,28.1,-2.38%
26047,MI,Emmet County,45.590094,-84.986822,69.9,58891,24.5,-18.75%
26079,MI,Kalkaska County,44.678881,-85.088992,30.6,46068,41.4,-5.56%
26089,MI,Leelanau County,45.146182,-86.051574,62.5,67349,21.8,-21.05%
26109,MI,Menominee County,45.544174,-87.509892,23,46486,42.8,-12.50%
26111,MI,Midland County,43.648378,-84.37922,162,58057,29,-7.14%
26149,MI,St. Joseph County,41.911488,-85.52287,122.4,52689,38.2,-24.05%
27003,MN,Anoka County,45.27411,-93.242723,782.1,82284,27.9,-7.94%
27005,MN,Becker County,46.937629,-95.741757,24.7,59440,32,-12.00%
27009,MN,Benton County,45.701227,-94.00144,94.2,61341,31.1,-49.07%
27011,MN,Big Stone County,45.419925,-96.402226,10.6,51058,43.5,-16.67%
27013,MN,Blue Earth County,44.038225,-94.064071,85.6,58132,26.7,-39.45%
27017,MN,Carlton County,46.603818,-92.671044,41.1,60412,34.2,-29.41%
27021,MN,Cass County,46.951427,-94.333773,14.1,48651,33.2,-36.36%
27029,MN,Clearwater County,47.575873,-95.371117,8.7,51475,35,-20.00%
27039,MN,Dodge County,44.020706,-92.869353,45.7,75955,34.7,-36.36%
27045,MN,Fillmore County,43.67727,-92.093681,24.2,58761,34,-46.67%
