FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18,Change%
12013,FL,Calhoun County,30.388801,-85.197916,25.8,38323,41.9,-84.21%
12041,FL,Gilchrist County,29.723456,-82.795801,48.4,42186,42.2,-66.67%
12045,FL,Gulf County,29.907257,-85.256537,28.1,45426,37.3,-62.50%
12067,FL,Lafayette County,29.990066,-83.17851,16.3,42689,40.8,-60.00%
12079,FL,Madison County,30.447228,-83.470437,27.6,38249,38.1,-57.14%
12123,FL,Taylor County,30.016943,-83.616417,21.6,42307,43.3,-55.56%
13009,GA,Baldwin County,33.059532,-83.255362,177.3,42727,36.4,-61.11%
13019,GA,Berrien County,31.274308,-83.231906,42.7,39412,42.3,-84.62%
13039,GA,Camden County,30.916358,-81.636516,82.4,56555,31.5,-50.00%
13049,GA,Charlton County,30.779904,-82.139644,15.7,40499,39.1,-80.00%
13053,GA,Chattahoochee County,32.347445,-84.788021,45.3,46869,25.9,-63.85%
13065,GA,Clinch County,30.917653,-82.702614,8.5,37593,31.7,-50.00%
13075,GA,Cook County,31.152935,-83.429552,75.8,38827,34.4,-72.73%
13083,GA,Dade County,34.852424,-85.506201,95.6,48779,35.8,-82.35%
13123,GA,Gilmer County,34.690541,-84.453984,66.3,47757,36.4,-96.30%
13127,GA,Glynn County,31.212747,-81.496517,189.7,53906,27,-62.50%
13131,GA,Grady County,30.875863,-84.244772,55,41002,37.8,-50.00%
13181,GA,Lincoln County,33.792151,-82.448299,38,46967,41.4,-50.00%
13195,GA,Madison County,34.128486,-83.203637,99.6,51338,38,-75.00%
13207,GA,Monroe County,33.017435,-83.922938,66.8,59362,33.9,-61.54%
13227,GA,Pickens County,34.456621,-84.490256,126.8,65062,29.1,-50.00%
13229,GA,Pierce County,31.353988,-82.210427,59.3,44389,44,-50.00%
13249,GA,Schley County,32.263441,-84.322724,30,45378,35.3,-66.67%
13273,GA,Terrell County,31.777191,-84.439446,27.8,35290,31.9,-83.33%
13301,GA,Warren County,33.419169,-82.688012,20.5,38352,42.4,-80.00%
13303,GA,Washington County,32.971848,-82.798112,31.2,39444,42.5,-53.85%
13307,GA,Webster County,32.046554,-84.553218,13.4,38187,44.8,-50.00%
13317,GA,Wilkes County,33.77904,-82.747922,22.6,39361,44.8,-66.67%
16007,ID,Bear Lake County,42.285833,-111.327445,6.1,53780,38.8,-50.00%
16009,ID,Benewah County,47.218451,-116.633541,12,48451,38.9,-90.91%
16015,ID,Boise County,43.987275,-115.715111,3.7,56837,27.4,-60.00%
16031,ID,Cassia County,42.288635,-113.605498,8.9,51804,29.9,-70.00%
16059,ID,Lemhi County,44.928789,-113.887841,1.7,44248,32,-50.00%
16063,ID,Lincoln County,42.986181,-114.153899,4.3,50464,34.6,-50.00%
16067,ID,Minidoka County,42.856937,-113.64001,26.5,53447,29.6,-66.67%
16077,ID,Power County,42.694126,-112.844407,5.6,51921,33.9,-60.00%
16085,ID,Valley County,44.771532,-115.637875,2.7,60285,29.9,-63.64%
17001,IL,Adams County,39.986053,-91.194961,78.5,55174,34.5,-50.00%
17009,IL,Brown County,39.962069,-90.75031,22.7,55327,36.8,-85.71%
17011,IL,Bureau County,41.401304,-89.528377,40.2,56099,38.4,-72.00%
17019,IL,Champaign County,40.13915,-88.197201,201.8,53251,21.7,-78.10%
17083,IL,Jersey County,39.080192,-90.361365,62.2,59117,37.5,-54.55%
17085,IL,Jo Daviess County,42.362391,-90.211471,37.7,56832,37.1,-80.00%
17087,IL,Johnson County,37.460815,-88.882962,36.6,53884,31.5,-50.00%
17093,IL,Kendall County,41.58814,-88.430626,358.2,93345,23.4,-65.40%
17101,IL,Lawrence County,38.718954,-87.730221,45.2,43767,37,-55.00%
17127,IL,Massac County,37.216119,-88.705658,65,43783,34.2,-69.23%
17131,IL,Mercer County,41.204791,-90.741433,29.3,58384,39.3,-60.00%
17145,IL,Perry County,38.084385,-89.368487,50.6,49965,38.6,-60.00%
17165,IL,Saline County,37.751653,-88.545031,65.6,40761,28.5,-56.52%
17171,IL,Scott County,39.63698,-90.477759,21.3,55198,48.7,-50.00%
18001,IN,Adams County,40.745733,-84.936131,101.4,56693,39.7,-81.82%
18027,IN,Daviess County,38.696155,-87.076988,73.7,55434,33.8,-83.33%
18041,IN,Fayette County,39.639655,-85.185032,112.9,47737,43,-66.67%
18079,IN,Jennings County,38.996234,-85.628111,75.7,51560,45.9,-77.27%
18087,IN,LaGrange County,41.642468,-85.426302,97.8,67498,32.4,-60.00%
18119,IN,Owen County,39.317339,-86.838845,56,49731,42.6,-69.23%
18123,IN,Perry County,38.081436,-86.62654,50.7,52332,47,-62.50%
18143,IN,Scott County,38.679431,-85.751898,127,44913,44.2,-50.00%
18161,IN,Union County,39.623111,-84.925152,46.6,50300,48,-50.00%
18171,IN,Warren County,40.352658,-87.375847,23.3,60596,43.2,-66.67%
18181,IN,White County,40.75095,-86.864293,48.8,58380,41.4,-76.47%
19005,IA,Allamakee County,43.274964,-91.382751,22.4,53359,38.9,-57.14%
19011,IA,Benton County,42.092547,-92.05763,36.4,62799,36.3,-80.77%
19015,IA,Boone County,42.038601,-93.939138,46,63099,32.3,-50.00%
19017,IA,Bremer County,42.78089,-92.327586,55.7,74646,32.3,-72.73%
19027,IA,Carroll County,42.039492,-94.867647,36.6,60531,36.3,-58.33%
19031,IA,Cedar County,41.772355,-91.13219,31.9,67597,35.9,-73.68%
19033,IA,Cerro Gordo County,43.075171,-93.251266,77.7,51939,30.8,-52.00%
19035,IA,Cherokee County,42.742738,-95.633262,20.9,56312,35.9,-65.62%
19039,IA,Clarke County,41.029191,-93.784096,21.5,52541,41.4,-77.78%
19047,IA,Crawford County,42.043119,-95.38909,23.9,54828,36,-69.23%
19073,IA,Greene County,42.042494,-94.388703,16.4,51861,39.5,-75.00%
19075,IA,Grundy County,42.403323,-92.790261,24.8,65060,30.8,-66.67%
19093,IA,Ida County,42.39186,-95.507421,16.4,60312,38.3,-53.57%
19099,IA,Jasper County,41.685686,-93.052971,50.4,60378,42.4,-57.14%
19101,IA,Jefferson County,41.00688,-91.967137,38.7,46715,27.7,-50.00%
19119,IA,Lyon County,43.38358,-96.207201,19.7,69048,36.5,-80.00%
19121,IA,Madison County,41.330622,-94.015184,27.9,74794,35.9,-72.22%
19123,IA,Mahaska County,41.330797,-92.636366,39.2,56492,38.8,-61.54%
19125,IA,Marion County,41.331455,-93.093849,60.1,63491,35.5,-61.11%
19131,IA,Mitchell County,43.348564,-92.784466,23,59558,39.9,-58.33%
19133,IA,Monona County,42.049432,-95.956566,13.3,50530,39.7,-60.00%
19145,IA,Page County,40.73909,-95.14429,29.8,54313,34.6,-68.57%
19157,IA,Poweshiek County,41.684526,-92.522882,32.3,56170,37.5,-50.00%
19159,IA,Ringgold County,40.735334,-94.244251,9.6,48754,38.9,-50.00%
19161,IA,Sac County,42.387526,-95.105224,18,56698,37.2,-50.00%
19165,IA,Shelby County,41.679014,-95.308917,20.6,58862,36.1,-64.71%
19181,IA,Warren County,41.336769,-93.564366,81.1,78192,30.4,-50.00%
19183,IA,Washington County,41.329401,-91.725052,38.2,65849,39.3,-58.33%
19189,IA,Winnebago County,43.378124,-93.743488,27.1,54433,33.3,-63.64%
19197,IA,Wright County,42.733007,-93.734735,22.8,54802,35.9,-75.00%
20003,KS,Anderson County,38.215114,-95.292046,14,50646,41.5,-50.00%
20009,KS,Barton County,38.481239,-98.767837,30.9,49991,32.4,-60.00%
20035,KS,Cowley County,37.234507,-96.837247,32.3,47864,30.7,-80.77%
20039,KS,Decatur County,39.783542,-100.459708,3.3,44774,32.5,-50.00%
20059,KS,Franklin County,38.558019,-95.278962,45.5,58033,38.9,-91.67%
20061,KS,Geary County,39.002155,-96.768038,89.3,50856,26.1,-74.36%
20067,KS,Grant County,37.547537,-101.299362,13.6,61614,27.9,-50.00%
20115,KS,Marion County,38.359647,-97.102771,13.4,51712,30.9,-57.14%
20127,KS,Morris County,38.687696,-96.644905,8.5,49287,37,-66.67%
20145,KS,Pawnee County,38.182873,-99.232154,9.2,47039,29.6,-80.00%
20167,KS,Russell County,38.916839,-98.765638,7.9,45879,27.3,-75.00%
20169,KS,Saline County,38.786327,-97.650153,77.2,53961,31,-74.19%
20175,KS,Seward County,37.180585,-100.854741,35.9,50671,30.6,-61.11%
20205,KS,Wilson County,37.558515,-95.745175,16.5,45697,35.2,-78.57%
21007,KY,Ballard County,37.05112,-89.009178,33.4,47658,37.7,-55.56%
21037,KY,Campbell County,38.946981,-84.379583,597,60904,29.9,-52.29%
21041,KY,Carroll County,38.668284,-85.124083,84.1,47623,42,-52.00%
21047,KY,Christian County,36.893388,-87.493554,103.1,40299,32.1,-72.36%
21053,KY,Clinton County,36.729124,-85.153499,52.1,31118,38.8,-55.56%
21069,KY,Fleming County,38.368431,-83.706152,41.2,42571,38.3,-55.56%
21071,KY,Floyd County,37.558283,-82.740337,100.3,33218,35.8,-65.00%
21073,KY,Franklin County,38.234919,-84.868786,237.2,53134,30.6,-58.70%
21075,KY,Fulton County,36.55262,-89.187723,33.2,32355,38.9,-75.00%
21077,KY,Gallatin County,38.760184,-84.862114,84.8,49060,46.4,-80.00%
21083,KY,Graves County,36.723344,-88.649897,67.3,46785,39.4,-68.00%
21087,KY,Green County,37.269637,-85.561403,39.4,36782,40.2,-82.35%
21097,KY,Harrison County,38.443489,-84.332796,61.5,51709,40.3,-65.00%
21103,KY,Henry County,38.451561,-85.120079,53.9,53405,42.1,-71.43%
21113,KY,Jessamine County,37.873291,-84.58396,282.3,59443,30.3,-51.11%
21117,KY,Kenton County,38.930477,-84.533492,996.7,64644,28.7,-52.38%
21119,KY,Knott County,37.354703,-82.949138,46.5,32228,32.4,-61.11%
21133,KY,Letcher County,37.118503,-82.861175,72.6,32321,37.5,-80.77%
21139,KY,Livingston County,37.209517,-88.363426,30.4,48182,44.5,-50.00%
21143,KY,Lyon County,37.023976,-88.083391,38.9,48395,41.2,-86.00%
21147,KY,McCreary County,36.731136,-84.491052,42.9,30029,42.7,-66.67%
21157,KY,Marshall County,36.882017,-88.332752,104.4,52388,37.7,-88.24%
21159,KY,Martin County,37.796774,-82.506623,56.3,28925,39.3,-72.73%
21181,KY,Nicholas County,38.337132,-84.025554,36.6,41428,42.5,-85.71%
21189,KY,Owsley County,37.423452,-83.691566,24.1,26278,37,-50.00%
21191,KY,Pendleton County,38.690765,-84.354041,53.7,54583,43.5,-78.57%
21199,KY,Pulaski County,37.108312,-84.579986,95.8,41541,37.6,-54.55%
21211,KY,Shelby County,38.239426,-85.22836,110.8,66056,31,-89.74%
21219,KY,Todd County,36.840338,-87.183642,33.3,51027,38.8,-50.00%
22003,LA,Allen Parish,30.652744,-92.819605,33.8,44395,42.9,-70.00%
22009,LA,Avoyelles Parish,31.085094,-91.993798,50.5,37731,38.9,-88.89%
22017,LA,Caddo Parish,32.577195,-93.882423,290.2,40467,33.4,-53.06%
22025,LA,Catahoula Parish,31.666517,-91.846703,14.7,35812,42.5,-50.00%
22043,LA,Grant Parish,31.597787,-92.561716,34.7,43502,43.5,-50.00%
22045,LA,Iberia Parish,29.606013,-91.842706,127.6,42909,42.8,-78.38%
22049,LA,Jackson Parish,32.30448,-92.556672,28.6,40828,43.3,-89.47%
22081,LA,Red River Parish,32.101213,-93.34905,23.4,36865,40,-60.00%
22083,LA,Richland Parish,32.418121,-91.758375,37.1,35103,40.6,-50.00%
22093,LA,St. James Parish,30.02482,-90.793956,91.5,53903,42.9,-69.23%
22103,LA,St. Tammany Parish,30.410022,-89.951962,276.4,67054,26.3,-65.71%
22111,LA,Union Parish,32.829349,-92.37565,25.9,43584,47.1,-62.50%
24041,MD,Talbot County,38.749427,-76.17913,140.7,64245,25.6,-57.14%
24047,MD,Worcester County,38.222133,-75.309932,109.9,59266,31.6,-76.92%
26011,MI,Arenac County,44.03687,-83.740675,43.8,42540,42.3,-75.00%
27001,MN,Aitkin County,46.602446,-93.41976,8.9,44016,37.7,-60.00%
27025,MN,Chisago County,45.505444,-92.903849,129.9,82814,33.9,-50.00%
27057,MN,Hubbard County,47.095551,-94.91329,22.1,55687,30.8,-71.43%
27069,MN,Kittson County,48.77604,-96.780349,4.1,54438,38.1,-62.50%
27073,MN,Lac qui Parle County,44.999855,-96.176836,9.5,52445,36.8,-62.50%
27085,MN,McLeod County,44.821644,-94.27232,74.6,61959,36.4,-57.14%
27101,MN,Murray County,44.015594,-95.761581,12.4,59938,37.5,-85.71%
27107,MN,Norman County,47.32947,-96.463807,7.9,48799,38.3,-75.00%
27113,MN,Pennington County,48.069247,-96.037725,22.6,57494,33.8,-70.59%
27125,MN,Red Lake County,47.865487,-96.08718,9.5,54412,38.4,-60.00%
27127,MN,Redwood County,44.403536,-95.254242,18.3,56760,38.4,-60.00%
27149,MN,Stevens County,45.593461,-95.992315,17.3,61929,29.2,-66.67%
27169,MN,Winona County,43.982268,-91.776708,82.2,56076,27.4,-77.78%
28009,MS,Benton County,34.810773,-89.200029,21.5,35184,33.9,-60.00%
28015,MS,Carroll County,33.440795,-89.918887,16.9,42588,33.4,-50.00%
28019,MS,Choctaw County,33.345964,-89.251332,20.4,38479,38,-92.86%
28023,MS,Clarke County,32.048448,-88.685964,24.2,41495,36.4,-84.62%
28027,MS,Coahoma County,34.22867,-90.603165,47.3,29380,24.5,-80.00%
28031,MS,Covington County,31.633331,-89.548897,47.3,36083,37.3,-76.92%
28041,MS,Greene County,31.212846,-88.634811,20.2,42022,35.6,-50.00%
28043,MS,Grenada County,33.770031,-89.80274,51.9,39633,27.6,-50.00%
28053,MS,Humphreys County,33.132978,-90.523911,22.4,28542,32.8,-80.00%
28057,MS,Itawamba County,34.281075,-88.363127,43.9,45720,30.2,-61.54%
28061,MS,Jasper County,32.016989,-89.11943,25.2,36987,37.2,-68.18%
28073,MS,Lamar County,31.197135,-89.514952,112,58377,23.5,-53.33%
28075,MS,Lauderdale County,32.403998,-88.660449,114.1,40077,28.8,-57.45%
28081,MS,Lee County,34.288965,-88.680887,184.3,51088,25,-53.57%
28087,MS,Lowndes County,33.471424,-88.439723,118.3,44348,31.5,-71.43%
28089,MS,Madison County,32.63437,-90.03416,133.2,75740,16.6,-67.83%
28095,MS,Monroe County,33.89003,-88.485038,48.3,44681,35.8,-64.29%
28105,MS,Oktibbeha County,33.422313,-88.876151,104,39130,20.4,-50.00%
28107,MS,Panola County,34.365205,-89.963065,50.7,39198,37.8,-80.43%
28111,MS,Perry County,31.169307,-88.988755,18.9,39687,40.1,-60.00%
28117,MS,Prentiss County,34.620866,-88.52224,60.9,41281,33.7,-78.57%
28119,MS,Quitman County,34.25264,-90.290525,20.3,27767,30.2,-50.00%
28121,MS,Rankin County,32.262057,-89.946552,182.6,66296,26.3,-70.71%
28137,MS,Tate County,34.649553,-89.943105,71.4,48082,32.6,-84.62%
28139,MS,Tippah County,34.763618,-88.918819,48.6,39833,35.9,-71.43%
28143,MS,Tunica County,34.652201,-90.37177,23.7,33143,31.1,-83.33%
28145,MS,Union County,34.489101,-89.0023,65.3,46600,31.6,-53.33%
28149,MS,Warren County,32.357005,-90.851791,82.9,46049,31.2,-52.94%
28153,MS,Wayne County,31.64476,-88.682057,25.6,37401,37.7,-77.78%
28155,MS,Webster County,33.612048,-89.283836,24.4,43349,36.8,-76.92%
28163,MS,Yazoo County,32.765675,-90.387928,30.4,33111,37.2,-54.29%
29007,MO,Audrain County,39.21448,-91.843415,36.9,44340,46.4,-66.67%
29009,MO,Barry County,36.699378,-93.834326,45.7,42457,40.9,-62.50%
29027,MO,Callaway County,38.835966,-91.924089,53.1,53970,37.2,-64.58%
29053,MO,Cooper County,38.845386,-92.812323,31.2,52513,38.8,-60.00%
29063,MO,DeKalb County,39.894665,-94.40719,30.6,48920,45.4,-66.67%
29087,MO,Holt County,40.095724,-95.219072,10.6,47191,43.9,-50.00%
29105,MO,Laclede County,37.65969,-92.594832,46.5,44562,39.2,-72.73%
29123,MO,Madison County,37.473235,-90.345453,24.7,40191,34.4,-50.00%
29127,MO,Marion County,39.807538,-91.635379,65.9,49393,38.2,-50.00%
29129,MO,Mercer County,40.421414,-93.567631,8.3,46014,46.9,-66.67%
29139,MO,Montgomery County,38.935162,-91.465437,22.8,48951,44.8,-80.00%
29141,MO,Morgan County,38.420807,-92.874835,34.4,45276,40.1,-75.00%
29147,MO,Nodaway County,40.360484,-94.883281,26.6,46698,38.6,-75.68%
29153,MO,Ozark County,36.649643,-92.45858,13.1,34367,44.6,-50.00%
29159,MO,Pettis County,38.727367,-93.285207,61.9,45254,34.5,-56.00%
29181,MO,Ripley County,36.648902,-90.86706,22.4,32802,42,-60.00%
29185,MO,St. Clair County,38.039069,-93.773077,14.6,37013,42.5,-90.00%
29186,MO,Ste. Genevieve County,37.89018,-90.18117,36.4,59043,40,-63.64%
29197,MO,Schuyler County,40.469361,-92.519016,14.4,39463,46.9,-50.00%
29215,MO,Texas County,37.314257,-91.964478,22.1,34824,39.9,-50.00%
29217,MO,Vernon County,37.850196,-94.341597,25.6,42552,41.9,-57.14%
29225,MO,Webster County,37.280804,-92.87608,61.1,51141,38.4,-50.00%
30007,MT,Broadwater County,46.334476,-111.496103,4.7,52840,36.7,-50.00%
30009,MT,Carbon County,45.224475,-109.028551,4.9,53661,28.8,-50.00%
30023,MT,Deer Lodge County,46.099059,-113.139108,12.6,45641,37.7,-60.00%
30043,MT,Jefferson County,46.126557,-112.056771,6.9,68381,28.5,-50.00%
30047,MT,Lake County,47.642901,-114.083687,19.3,44833,29.7,-75.00%
30071,MT,Phillips County,48.250155,-107.928833,0.8,44730,35.8,-62.50%
30083,MT,Richland County,47.785513,-104.563387,4.7,67242,38.1,-77.78%
30087,MT,Rosebud County,46.161734,-106.701953,1.8,57674,32.1,-85.71%
31001,NE,Adams County,40.520632,-98.500044,55.7,55167,28,-85.71%
31019,NE,Buffalo County,40.855226,-99.074983,47.6,59193,24.9,-52.94%
31023,NE,Butler County,41.226072,-97.13204,14.4,57208,37.7,-50.00%
31035,NE,Clay County,40.523669,-98.05105,11.4,56259,32.7,-71.43%
31047,NE,Dawson County,40.867378,-99.815154,24,56818,32,-50.00%
31067,NE,Gage County,40.255234,-96.683453,26.2,49931,35.2,-62.50%
31079,NE,Hall County,40.866023,-98.498004,107.3,53792,31,-53.12%
31081,NE,Hamilton County,40.877145,-98.021943,16.8,60608,30.7,-92.31%
31135,NE,Perkins County,40.856065,-101.636443,3.4,57251,25.3,-50.00%
31143,NE,Polk County,41.187925,-97.570663,12.3,59815,33,-60.00%
31151,NE,Saline County,40.516802,-97.131755,24.7,54569,35.2,-71.43%
31155,NE,Saunders County,41.223152,-96.640923,27.7,67897,29.8,-54.55%
31163,NE,Sherman County,41.218743,-98.972849,5.6,47499,38.8,-66.67%
31173,NE,Thurston County,42.154061,-96.533943,17.6,45405,32.9,-83.33%
32003,NV,Clark County,36.214236,-115.013819,247.3,57155,28.6,-50.51%
32013,NV,Humboldt County,41.407914,-118.127592,1.7,72873,34.3,-50.00%
32019,NV,Lyon County,39.022214,-119.197417,26,59732,32.5,-52.17%
32023,NV,Nye County,37.966379,-116.459047,2.4,47031,36.9,-52.38%
32029,NV,Storey County,39.438385,-119.524646,15.3,68236,30,-50.00%
35027,NM,Lincoln County,33.740941,-105.449083,4.2,45095,29.1,-92.86%
35031,NM,McKinley County,35.573732,-108.255307,13.1,33976,33.7,-55.56%
35033,NM,Mora County,35.982841,-104.921898,2.5,34491,34.9,-75.00%
35039,NM,Rio Arriba County,36.509669,-106.693983,6.9,41511,31.3,-64.29%
35045,NM,San Juan County,36.511625,-108.324578,23.6,46578,30.7,-53.33%
35055,NM,Taos County,36.576529,-105.637987,15,38405,26.3,-88.89%
37003,NC,Alexander County,35.920951,-81.177467,143.1,49138,38.6,-73.33%
37007,NC,Anson County,34.974996,-80.109959,50.7,38023,41.5,-60.00%
37015,NC,Bertie County,36.06133,-76.962367,30.4,35433,38,-83.33%
37017,NC,Bladen County,34.591949,-78.539513,40.2,36976,33.4,-60.61%
37031,NC,Carteret County,34.858313,-76.526967,131.3,55052,25.1,-57.14%
37041,NC,Chowan County,36.127288,-76.60207,85.8,42618,34.3,-66.67%
37073,NC,Gates County,36.442135,-76.702355,35.8,51746,36.3,-57.14%
37109,NC,Lincoln County,35.487825,-81.225176,262.7,62963,31.1,-51.65%
37115,NC,Madison County,35.86408,-82.712731,46.2,44693,30.7,-78.57%
37121,NC,Mitchell County,36.013102,-82.163554,70.4,43967,33.6,-57.89%
37131,NC,Northampton County,36.421774,-77.398352,41.2,37233,39.7,-60.00%
37161,NC,Rutherford County,35.402747,-81.919583,120.2,42831,31.9,-50.00%
37181,NC,Vance County,36.365481,-78.405434,179.2,40263,37,-50.88%
37187,NC,Washington County,35.844589,-76.572334,38,36042,35.8,-50.00%
38005,ND,Benson County,48.071738,-99.361987,4.8,42407,29.8,-50.00%
38009,ND,Bottineau County,48.794412,-100.831257,3.9,59161,29.2,-83.33%
38013,ND,Burke County,48.786453,-102.520087,1.8,63261,29.5,-75.00%
38019,ND,Cavalier County,48.768439,-98.46379,2.7,60314,29.9,-50.00%
38097,ND,Traill County,47.446215,-97.164754,9.4,59931,25.5,-50.00%
38103,ND,Wells County,47.580851,-99.671502,3.3,58261,34.2,-75.00%
39015,OH,Brown County,38.931377,-83.866772,91.5,55334,46.1,-56.25%
39029,OH,Columbiana County,40.768462,-80.777231,202.7,44938,45.1,-54.39%
39087,OH,Lawrence County,38.603866,-82.517186,137.7,43031,43.5,-55.00%
41009,OR,Columbia County,45.941932,-123.081079,75.1,63338,34.3,-78.57%
41049,OR,Morrow County,45.425496,-119.602311,5.5,55343,32.5,-50.00%
41061,OR,Union County,45.304047,-117.999136,12.6,50616,32.7,-81.48%
42023,PA,Cameron County,41.438289,-78.198315,12.8,41770,47.4,-50.00%
42049,PA,Erie County,42.117952,-80.096386,351.1,48453,39,-62.20%
42057,PA,Fulton County,39.910751,-78.122617,33.9,52277,52.2,-50.00%
42061,PA,Huntingdon County,40.422321,-77.968584,52.5,49019,49.2,-73.79%
42109,PA,Snyder County,40.755348,-77.072954,120.8,56991,46.2,-57.89%
45017,SC,Calhoun County,33.67478,-80.780347,39.8,45385,37.2,-70.59%
45061,SC,Lee County,34.15864,-80.251209,46.9,33199,42.1,-70.59%
46005,SD,Beadle County,44.418265,-98.279422,13.8,49712,35.3,-55.17%
46041,SD,Dewey County,45.150005,-100.852218,2.3,41942,35.6,-66.67%
46085,SD,Lyman County,43.894812,-99.841925,2.3,47429,38.1,-66.67%
46087,SD,McCook County,43.678924,-97.362036,9.8,59913,34.1,-55.56%
46102,SD,Oglala Lakota County,43.341937,-102.55948,NA,31662,25.3,-57.14%
