FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18,Change%
19191,IA,Winneshiek County,43.292989,-91.850788,30.5,61807,32.7,27.27%
20015,KS,Butler County,37.773681,-96.838762,46.1,65953,26.5,23.08%
20031,KS,Coffey County,38.23645,-95.729137,13.7,58371,33.4,33.33%
20037,KS,Crawford County,37.505628,-94.853941,66.4,43852,28.2,12.50%
20085,KS,Jackson County,39.410989,-95.794509,20.5,56330,39.1,22.22%
20111,KS,Lyon County,38.455498,-96.161589,39.8,47982,30.9,21.74%
20119,KS,Meade County,37.243886,-100.360094,4.7,67220,29,33.33%
20155,KS,Reno County,37.948185,-98.078346,51.4,49341,27.9,37.50%
21003,KY,Allen County,36.75077,-86.192458,58,44624,39.5,28.57%
21011,KY,Bath County,38.152249,-83.737641,41.6,44183,42.1,28.57%
21013,KY,Bell County,36.72268,-83.681046,79.9,29362,38.6,6.45%
21021,KY,Boyle County,37.6182,-84.873016,157.8,47528,34.7,31.58%
21025,KY,Breathitt County,37.521178,-83.322401,28.2,31182,36.4,44.44%
21035,KY,Calloway County,36.620978,-88.274086,96.6,41873,32.4,12.50%
21059,KY,Daviess County,37.731671,-87.087139,210.9,51441,34.7,20.00%
21093,KY,Hardin County,37.695836,-85.963183,169.3,52278,30.3,39.71%
21095,KY,Harlan County,36.859223,-83.221497,62.9,29521,34.7,15.00%
21111,KY,Jefferson County,38.189533,-85.657624,1948.1,55860,26.8,18.17%
21121,KY,Knox County,36.887476,-83.85563,82.5,30742,37.9,24.14%
21123,KY,Larue County,37.545518,-85.697209,54.3,45458,40.2,23.08%
21127,KY,Lawrence County,38.074459,-82.738305,38.2,36667,42.9,33.33%
21135,KY,Lewis County,38.532051,-83.373303,28.7,35751,40.2,28.57%
21137,KY,Lincoln County,37.457257,-84.658074,74.1,42190,43.8,9.09%
21155,KY,Marion County,37.552247,-85.269242,57.8,45661,42.7,20.00%
21163,KY,Meade County,37.967476,-86.200863,93.6,57613,34.3,20.00%
21167,KY,Mercer County,37.812085,-84.879695,85.7,53921,38.4,36.36%
21175,KY,Morgan County,37.92294,-83.258944,36.5,35848,37.1,27.27%
21185,KY,Oldham County,38.400046,-85.456059,322.2,102136,21.3,2.67%
21195,KY,Pike County,37.482067,-82.402869,82.6,37124,38.5,32.26%
21197,KY,Powell County,37.810379,-83.826985,70.5,37776,42,23.08%
21203,KY,Rockcastle County,37.36122,-84.314419,53.9,37732,43.6,8.33%
21207,KY,Russell County,36.989127,-85.058976,69.2,34648,36.3,42.86%
21223,KY,Trimble County,38.618193,-85.355171,58.1,51674,47.2,40.00%
21227,KY,Warren County,36.995634,-86.423579,210.1,53478,28.1,19.74%
21231,KY,Wayne County,36.802011,-84.83044,45.4,33701,37.4,18.18%
21237,KY,Wolfe County,37.743774,-83.495068,33.1,30144,37.8,25.00%
21239,KY,Woodford County,38.042789,-84.748147,132.1,66164,27.5,25.00%
22007,LA,Assumption Parish,29.899884,-91.050528,69.2,48120,43.7,20.00%
22011,LA,Beauregard Parish,30.645018,-93.340253,30.8,57005,38.1,18.18%
22019,LA,Calcasieu Parish,30.229559,-93.358015,181.2,50531,33.8,4.57%
22021,LA,Caldwell Parish,32.101244,-92.11418,19.1,40842,43.2,33.33%
22031,LA,De Soto Parish,32.059248,-93.740797,30.4,44457,42.8,22.22%
22033,LA,East Baton Rouge Parish,30.544002,-91.093174,966.6,52945,27.3,15.86%
22061,LA,Lincoln Parish,32.601148,-92.662082,99.1,36525,27.3,26.32%
22063,LA,Livingston Parish,30.440419,-90.727474,197.5,63088,39,25.42%
22071,LA,Orleans Parish,30.068636,-89.939007,2029.4,38855,22.9,1.00%
22075,LA,Plaquemines Parish,29.402337,-89.298489,29.5,58643,34.5,9.09%
22089,LA,St. Charles Parish,29.913833,-90.359314,189.1,67585,34.8,7.41%
22117,LA,Washington Parish,30.852144,-90.046253,70.4,36850,42.8,18.75%
22121,LA,West Baton Rouge Parish,30.464052,-91.309808,123.6,58205,38.8,27.27%
23001,ME,Androscoggin County,44.167681,-70.207435,230.2,49935,36.5,28.81%
23011,ME,Kennebec County,44.417012,-69.765764,140.8,52154,32.9,31.46%
23019,ME,Penobscot County,45.390602,-68.657487,45.3,47840,33.6,4.82%
23029,ME,Washington County,44.967009,-67.609354,12.8,39522,39,12.50%
23031,ME,York County,43.427239,-70.670402,199,65984,30.6,13.77%
24003,MD,Anne Arundel County,38.993374,-76.560511,1295.9,97051,23.8,13.77%
24005,MD,Baltimore County,39.443167,-76.616569,1345.5,75836,26.2,5.10%
24009,MD,Calvert County,38.521358,-76.525864,416.3,106270,30.3,9.68%
24017,MD,Charles County,38.472853,-77.015427,320.2,92616,31.4,22.11%
24021,MD,Frederick County,39.470427,-77.397627,353.5,95196,24.3,14.89%
24025,MD,Harford County,39.537429,-76.299789,560.1,87959,26.6,19.64%
24033,MD,Prince George's County,38.82588,-76.847272,1788.8,82445,25.7,10.39%
24510,MD,Baltimore city,39.300214,-76.610516,7671.5,50501,29.9,45.54%
25001,MA,Barnstable County,41.798819,-70.211083,548.3,69001,24.3,45.96%
25005,MA,Bristol County,41.748576,-71.087062,991.3,66005,29.9,16.38%
25009,MA,Essex County,42.642711,-70.865107,1508.8,76373,25.2,27.81%
25011,MA,Franklin County,42.583791,-72.591655,102.1,58992,28,9.09%
25013,MA,Hampden County,42.136198,-72.635648,751,52682,29.5,0.65%
25015,MA,Hampshire County,42.339459,-72.663694,299.8,74456,23.6,10.81%
25017,MA,Middlesex County,42.479477,-71.396507,1837.9,100374,19.6,18.53%
25021,MA,Norfolk County,42.169703,-71.179875,1693.6,100184,19.5,13.11%
25023,MA,Plymouth County,41.987196,-70.741942,750.9,89678,27.9,24.69%
25025,MA,Suffolk County,42.33196,-71.020173,12415.6,68743,22.4,3.99%
26005,MI,Allegan County,42.595788,-86.634745,135,62247,37.8,32.32%
26017,MI,Bay County,43.699711,-83.978701,243.7,50576,34.7,34.83%
26019,MI,Benzie County,44.648621,-86.494317,54.8,51905,31.8,16.67%
26025,MI,Calhoun County,42.24299,-85.012385,192.8,48413,36.4,6.91%
26027,MI,Cass County,41.91624,-85.999457,106.7,55978,33.2,20.24%
26031,MI,Cheboygan County,45.47612,-84.495271,36.6,48589,37.9,37.84%
26035,MI,Clare County,43.991137,-84.838325,54.8,39394,38.2,33.33%
26037,MI,Clinton County,42.950455,-84.591695,133.1,70967,27,35.09%
26049,MI,Genesee County,43.021077,-83.706372,668.5,48370,31.9,36.06%
26053,MI,Gogebic County,46.488054,-89.788314,14.9,39934,37.6,16.67%
26055,MI,Grand Traverse County,44.718688,-85.553848,187.3,64591,24.4,17.39%
26057,MI,Gratiot County,43.292326,-84.60469,74.7,48988,40.4,16.67%
26063,MI,Huron County,43.907616,-82.857045,39.6,45817,42.2,19.05%
26067,MI,Ionia County,42.94465,-85.073766,111.9,61667,39.6,1.32%
26073,MI,Isabella County,43.645233,-84.839425,122.8,47056,31.5,45.16%
26077,MI,Kalamazoo County,42.246266,-85.532854,445.7,55881,22,21.32%
26081,MI,Kent County,43.032497,-85.547446,711.5,61675,24.4,18.18%
26087,MI,Lapeer County,43.088633,-83.224325,137.4,65209,35.7,31.34%
26091,MI,Lenawee County,41.895915,-84.066853,133.3,55762,37.1,14.71%
26093,MI,Livingston County,42.602532,-83.911718,320.2,84048,25.9,33.14%
26107,MI,Mecosta County,43.635295,-85.332751,77.1,45804,36.2,23.53%
26115,MI,Monroe County,41.916097,-83.487106,276.7,62522,36.1,22.52%
26121,MI,Muskegon County,43.289258,-86.751892,344.9,49960,34.5,34.85%
26123,MI,Newaygo County,43.562709,-85.791423,59.6,48860,40.3,37.70%
26129,MI,Ogemaw County,44.33328,-84.128073,38.5,41201,39,22.22%
26137,MI,Otsego County,45.021794,-84.576597,46.9,51292,33.9,4.29%
26145,MI,Saginaw County,43.328267,-84.05541,250.2,48805,33.6,37.20%
26155,MI,Shiawassee County,42.951545,-84.146352,133.1,54149,36.3,44.00%
26161,MI,Washtenaw County,42.252327,-83.844634,488.4,72267,14.9,39.70%
26163,MI,Wayne County,42.284664,-83.261953,2974.4,46440,30,39.50%
27007,MN,Beltrami County,47.878825,-94.986698,17.7,47073,28.1,44.44%
27019,MN,Carver County,44.821381,-93.800575,256.9,104248,19,9.49%
27023,MN,Chippewa County,45.028625,-95.564108,21.4,53540,35.9,40.00%
27027,MN,Clay County,46.898377,-96.494901,56.4,65914,25.4,34.09%
27037,MN,Dakota County,44.670893,-93.062481,709,86403,20.6,15.82%
27041,MN,Douglas County,45.936429,-95.46061,56.5,60979,29.6,17.86%
27043,MN,Faribault County,43.676522,-93.947234,20.4,52560,38.2,34.62%
27049,MN,Goodhue County,44.406178,-92.716,61,67039,32.9,41.46%
27053,MN,Hennepin County,45.006064,-93.475185,2081.7,76067,16.7,9.20%
27059,MN,Isanti County,45.562431,-93.296339,86.8,73468,33.8,12.00%
27065,MN,Kanabec County,45.94776,-93.297788,31.1,56950,40.2,17.65%
27075,MN,Lake County,47.517111,-91.411704,5.2,61015,31.5,33.33%
27079,MN,Le Sueur County,44.373397,-93.73018,61.7,67269,34.9,18.52%
27087,MN,Mahnomen County,47.325842,-95.810703,9.7,43162,37.9,25.00%
27093,MN,Meeker County,45.123156,-94.527346,38.3,66557,36.3,9.09%
27095,MN,Mille Lacs County,45.929043,-93.632996,45.6,53289,38.1,18.18%
27111,MN,Otter Tail County,46.405725,-95.714578,29.1,53778,29.3,30.95%
27121,MN,Pope County,45.589623,-95.446705,16.4,60975,32.6,37.50%
27131,MN,Rice County,44.350943,-93.298503,129.4,67024,31,3.77%
27139,MN,Scott County,44.651932,-93.534553,364.5,101427,22.6,12.18%
27163,MN,Washington County,45.037929,-92.890117,619.7,95840,21.1,10.46%
27171,MN,Wright County,45.175091,-93.966397,188.5,87377,29.1,35.96%
28005,MS,Amite County,31.203933,-90.795542,18,38092,40.7,41.67%
28021,MS,Claiborne County,31.97281,-90.915424,19.7,29631,30.5,25.00%
28035,MS,Forrest County,31.18858,-89.259447,160.7,39061,26.6,16.98%
28069,MS,Kemper County,32.750136,-88.625631,13.6,33437,37.5,11.11%
28093,MS,Marshall County,34.76619,-89.504231,52.6,40285,40.1,9.09%
28101,MS,Newton County,32.40197,-89.118412,37.6,40792,30.5,47.37%
28109,MS,Pearl River County,30.773791,-89.586832,68.9,45268,29.9,3.03%
28113,MS,Pike County,31.177517,-90.397725,98.8,33983,35.6,16.00%
28129,MS,Smith County,32.019034,-89.494973,25.9,46764,42,14.29%
28133,MS,Sunflower County,33.605529,-90.59509,42.2,31329,29.5,21.43%
28147,MS,Walthall County,31.164492,-90.103431,38.2,33566,45.8,28.57%
29015,MO,Benton County,38.301036,-93.287942,27.1,40025,40.8,5.88%
29029,MO,Camden County,38.031995,-92.765138,67.1,48580,37.7,9.09%
29047,MO,Clay County,39.315551,-94.421502,558.6,68943,28.8,7.27%
29069,MO,Dunklin County,36.153025,-90.062254,59.1,37331,37.4,40.00%
29083,MO,Henry County,38.386491,-93.792628,32,44978,42.5,40.00%
29095,MO,Jackson County,39.007233,-94.342507,1115.3,55864,28.4,9.25%
29097,MO,Jasper County,37.200865,-94.338869,183.9,46596,34.3,9.09%
29113,MO,Lincoln County,39.058568,-90.957771,83.9,62238,42.2,42.31%
29133,MO,Mississippi County,36.826264,-89.295929,34.9,34735,39.6,10.00%
29145,MO,Newton County,36.908017,-94.334741,93,49220,34.4,34.78%
29175,MO,Randolph County,39.441601,-92.492725,52.7,44975,35.4,12.50%
29183,MO,St. Charles County,38.781102,-90.674915,643.2,82048,25.1,13.06%
29229,MO,Wright County,37.267636,-92.48001,27.6,35293,44.2,28.57%
30031,MT,Gallatin County,45.535559,-111.173443,34.4,67569,18.8,34.18%
30067,MT,Park County,45.421905,-110.532798,5.6,61044,31.6,20.00%
30097,MT,Sweet Grass County,45.81306,-109.941312,2,52747,37.1,33.33%
31055,NE,Douglas County,41.297091,-96.154066,1574.4,64580,21.3,12.33%
31125,NE,Nance County,41.402386,-97.991408,8.5,47279,36.5,33.33%
31131,NE,Otoe County,40.637992,-96.131027,25.6,60734,36.4,40.00%
31141,NE,Platte County,41.576866,-97.513467,47.8,63656,30.7,30.00%
31179,NE,Wayne County,42.210746,-97.126243,21.7,55970,25.4,33.33%
33003,NH,Carroll County,43.867567,-71.201665,51.4,59413,29.9,28.00%
33009,NH,Grafton County,43.926488,-71.842264,52.2,65163,27,8.51%
33011,NH,Hillsborough County,42.911643,-71.723101,457.4,78714,26.3,13.17%
33015,NH,Rockingham County,42.98936,-71.099437,425,93645,25.1,34.74%
34001,NJ,Atlantic County,39.469354,-74.633758,494.1,60826,32.1,32.98%
34003,NJ,Bergen County,40.95909,-74.074522,3884.5,100181,23.5,5.79%
34005,NJ,Burlington County,39.875786,-74.663006,561.9,84470,28.3,11.75%
34007,NJ,Camden County,39.802352,-74.961251,2321.5,67135,30.1,19.44%
34013,NJ,Essex County,40.787217,-74.246136,6211.5,62875,28.1,11.85%
34015,NJ,Gloucester County,39.721019,-75.143708,895.3,81315,33,9.68%
34017,NJ,Hudson County,40.731384,-74.078627,13731.4,73337,25.7,2.04%
34019,NJ,Hunterdon County,40.565283,-74.91197,300,112335,21.2,12.50%
34023,NJ,Middlesex County,40.439593,-74.407585,2621.6,87666,25.7,15.28%
34027,NJ,Morris County,40.858581,-74.547427,1069.8,112396,20.2,6.93%
