FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18,Change%
17013,IL,Calhoun County,39.164262,-90.666295,20,56099,43.6,200.00%
17017,IL,Cass County,39.969202,-90.245705,36.3,52486,43.2,300.00%
17023,IL,Clark County,39.332364,-87.791687,32.6,54092,38.8,125.00%
17033,IL,Crawford County,39.00373,-87.757172,44.7,52313,29.9,133.33%
17049,IL,Effingham County,39.047694,-88.592786,71.5,60773,36.4,1200.00%
17051,IL,Fayette County,39.001125,-89.017923,30.9,47484,39.7,900.00%
17055,IL,Franklin County,37.991848,-88.926246,96.8,42071,32.7,140.00%
17061,IL,Greene County,39.355444,-90.387757,25.6,47314,44.4,100.00%
17071,IL,Henderson County,40.815141,-90.93848,19.3,53632,43.5,400.00%
17079,IL,Jasper County,39.004874,-88.150763,19.6,54552,40.2,200.00%
17081,IL,Jefferson County,38.30078,-88.92421,68,47425,30.6,130.00%
17095,IL,Knox County,40.930941,-90.213761,73.9,44553,36.2,700.00%
17109,IL,McDonough County,40.455789,-90.677579,55.3,42887,30.6,166.67%
17123,IL,Marshall County,41.031119,-89.342371,32.7,57422,41.4,100.00%
17125,IL,Mason County,40.236993,-89.913575,27.2,48764,44.2,175.00%
17129,IL,Menard County,40.022569,-89.794133,40.4,74872,36.7,257.14%
17167,IL,Sangamon County,39.756378,-89.662311,227.4,62242,27.9,167.31%
17175,IL,Stark County,41.096908,-89.797411,20.8,52651,39.7,200.00%
18007,IN,Benton County,40.608253,-87.315479,21.8,51649,43.2,200.00%
18009,IN,Blackford County,40.472672,-85.32373,77.3,45161,48.1,171.43%
18013,IN,Brown County,39.192585,-86.23941,48.9,60944,32.6,1000.00%
18015,IN,Carroll County,40.58498,-86.565141,54.1,57092,40.7,175.00%
18043,IN,Floyd County,38.317937,-85.911474,504.1,64992,30,172.73%
18049,IN,Fulton County,41.050384,-86.265006,56.6,52798,40.3,133.33%
18065,IN,Henry County,39.929576,-85.397338,126.2,50183,43.9,250.00%
18071,IN,Jackson County,38.911957,-86.042516,83.2,55518,43.5,125.00%
18111,IN,Newton County,40.962399,-87.402172,35.5,53060,44.2,125.00%
18117,IN,Orange County,38.547381,-86.489257,49.8,44968,45.1,125.00%
18121,IN,Parke County,39.77425,-87.19695,39,49639,43.4,150.00%
18137,IN,Ripley County,39.10023,-85.260541,64.6,57436,43.5,250.00%
18149,IN,Starke County,41.28322,-86.64757,75.6,49972,42.1,500.00%
18155,IN,Switzerland County,38.825846,-85.029679,48.1,47713,48.6,200.00%
18175,IN,Washington County,38.600613,-86.104751,55,44534,43.6,114.29%
19007,IA,Appanoose County,40.744683,-92.870345,25.9,44298,37,700.00%
19043,IA,Clayton County,42.840998,-91.323511,23.3,53968,43.6,100.00%
19063,IA,Emmet County,43.377984,-94.66937,26,51497,33.3,114.29%
19107,IA,Keokuk County,41.331182,-92.167721,18.1,52122,41.2,100.00%
19137,IA,Montgomery County,41.021735,-95.15779,25.3,49966,37.1,100.00%
19173,IA,Taylor County,40.737949,-94.697108,11.9,47781,39.2,100.00%
19195,IA,Worth County,43.373491,-93.248533,19,58587,37.2,100.00%
20011,KS,Bourbon County,37.8561,-94.850928,23.9,41807,30.8,233.33%
20021,KS,Cherokee County,37.169392,-94.845698,36.8,44475,33.5,2100.00%
20025,KS,Clark County,37.233831,-99.813869,2.3,51235,27.5,200.00%
20029,KS,Cloud County,39.487329,-97.64139,13.3,44467,30.5,200.00%
20033,KS,Comanche County,37.189071,-99.254089,2.4,46818,32.8,300.00%
20051,KS,Ellis County,38.914596,-99.317329,31.6,53840,26.5,100.00%
20055,KS,Finney County,38.049855,-100.739929,28.2,56206,21.7,900.00%
20077,KS,Harper County,37.188184,-98.06659,7.5,45570,40,300.00%
20087,KS,Jefferson County,39.239644,-95.375314,35.9,69246,40.4,175.00%
20089,KS,Jewell County,39.77701,-98.222584,3.4,44271,42.4,300.00%
20095,KS,Kingman County,37.552951,-98.144529,9.1,56005,31.8,100.00%
20099,KS,Labette County,37.191468,-95.297473,33.5,44571,32.6,311.11%
20105,KS,Lincoln County,39.047276,-98.214265,4.5,44439,31.8,100.00%
20133,KS,Neosho County,37.564283,-95.315683,28.9,46176,31.4,700.00%
20139,KS,Osage County,38.649706,-95.727275,23.1,53864,39.2,200.00%
20141,KS,Osborne County,39.348649,-98.767876,4.3,46101,34.6,100.00%
20143,KS,Ottawa County,39.137963,-97.654803,8.5,56451,36.5,100.00%
20149,KS,Pottawatomie County,39.382187,-96.337113,25.7,69975,29.2,300.00%
20153,KS,Rawlins County,39.786198,-101.076738,2.4,46638,30.4,500.00%
20171,KS,Scott County,38.481877,-100.90636,6.9,63790,28.9,200.00%
20177,KS,Shawnee County,39.041805,-95.755664,327.1,53612,31.3,106.12%
20185,KS,Stafford County,38.03563,-98.719889,5.6,47835,30.3,100.00%
20193,KS,Thomas County,39.357706,-101.083439,7.4,55345,25.5,800.00%
20201,KS,Washington County,39.776714,-97.095611,6.5,48104,37.6,100.00%
20203,KS,Wichita County,38.481922,-101.347434,3.1,59800,29.2,100.00%
20207,KS,Woodson County,37.888484,-95.757553,6.6,43894,36.5,200.00%
21009,KY,Barren County,36.963614,-85.92499,86.5,42439,41.6,189.47%
21031,KY,Butler County,37.207013,-86.682471,29.8,43048,42.7,3900.00%
21033,KY,Caldwell County,37.148643,-87.87051,37.7,43659,46,2200.00%
21049,KY,Clark County,37.970133,-84.144974,141.1,50162,34.8,236.84%
21055,KY,Crittenden County,37.358149,-88.10501,25.9,43624,42.2,300.00%
21057,KY,Cumberland County,36.784227,-85.393499,22.5,33541,41.6,100.00%
21061,KY,Edmonson County,37.227856,-86.217778,40.2,43151,42,2200.00%
21065,KY,Estill County,37.69246,-83.963927,58,35701,45.5,260.00%
21085,KY,Grayson County,37.458577,-86.344011,51.8,40780,41.7,120.00%
21091,KY,Hancock County,37.843389,-86.792773,45.6,56769,42.8,175.00%
21099,KY,Hart County,37.313856,-85.881995,44.2,37038,40.4,133.33%
21101,KY,Henderson County,37.792542,-87.572577,105.9,51161,35.6,220.00%
21105,KY,Hickman County,36.675916,-88.97202,20.2,44290,39.4,400.00%
21109,KY,Jackson County,37.40332,-84.020686,39.1,35317,42.6,154.55%
21115,KY,Johnson County,37.84926,-82.830639,89.2,39381,34.8,500.00%
21131,KY,Leslie County,37.087846,-83.388616,28.2,31921,38.6,216.67%
21141,KY,Logan County,36.859829,-86.881436,48.6,46742,43.7,135.71%
21149,KY,McLean County,37.530575,-87.262931,37.8,48080,41.3,300.00%
21153,KY,Magoffin County,37.698954,-83.069716,43.2,30950,32.7,200.00%
21201,KY,Robertson County,38.513826,-84.063757,22.8,45146,33.8,100.00%
21213,KY,Simpson County,36.740863,-86.581464,74,51769,44.7,426.32%
21233,KY,Webster County,37.520021,-87.685095,41,47132,46.1,100.00%
22005,LA,Ascension Parish,30.202946,-90.910023,369.7,77758,32.4,110.94%
22027,LA,Claiborne Parish,32.827585,-92.991125,22.8,33659,41.4,350.00%
22037,LA,East Feliciana Parish,30.839784,-91.043434,44.7,45174,42.5,112.50%
22041,LA,Franklin Parish,32.138279,-91.672101,33.2,34446,42.9,300.00%
22079,LA,Rapides Parish,31.193204,-92.535953,99.9,48116,37.5,180.95%
22099,LA,St. Martin Parish,30.121433,-91.611481,70.7,46229,42,363.64%
22105,LA,Tangipahoa Parish,30.621581,-90.406633,153,47128,37.8,217.65%
22115,LA,Vernon Parish,31.110563,-93.18152,39.4,47664,37.4,140.00%
23003,ME,Aroostook County,46.727057,-68.64941,10.8,39450,37.2,155.56%
23013,ME,Knox County,44.042045,-69.038515,108.8,56678,33.5,283.33%
24019,MD,Dorchester County,38.429196,-76.047433,60.3,48682,39.4,166.67%
24029,MD,Kent County,39.239177,-76.1242,72.9,55514,28.6,816.67%
25003,MA,Berkshire County,42.375314,-73.213948,141.6,58375,29.9,123.08%
25007,MA,Dukes County,41.380939,-70.701536,160.2,70224,24.3,200.00%
26001,MI,Alcona County,44.682535,-82.83408,16.2,39862,39.2,150.00%
26003,MI,Alger County,47.080077,-86.564108,10.5,47441,44.3,500.00%
26007,MI,Alpena County,44.894954,-83.426574,51.8,42792,33.5,260.00%
26029,MI,Charlevoix County,45.513164,-85.450392,62.3,54491,29.5,145.45%
26033,MI,Chippewa County,46.321819,-84.52063,24.7,47380,35,277.78%
26039,MI,Crawford County,44.680208,-84.611132,25.3,46930,33.8,200.00%
26043,MI,Dickinson County,46.012823,-87.866119,34.4,52348,33.8,100.00%
26051,MI,Gladwin County,43.98975,-84.389816,51.2,44635,39.6,350.00%
26059,MI,Hillsdale County,41.864475,-84.642409,78.1,50388,38.5,103.57%
26061,MI,Houghton County,46.998305,-88.652066,36.3,42282,33.7,2050.00%
26069,MI,Iosco County,44.329482,-82.849447,47.1,41256,37.8,100.00%
26071,MI,Iron County,46.170249,-88.540409,10.1,40959,43.8,100.00%
26083,MI,Keweenaw County,47.681981,-88.148802,4,51641,32.8,150.00%
26097,MI,Mackinac County,46.167981,-85.303756,10.9,46645,34.3,350.00%
26101,MI,Manistee County,44.350385,-86.602967,45.6,47401,36.1,328.57%
26103,MI,Marquette County,46.656597,-87.584028,37.1,54093,31.5,109.09%
26105,MI,Mason County,43.996636,-86.750814,58,51083,33.5,130.00%
26119,MI,Montmorency County,45.024134,-84.130107,17.9,40650,43.1,300.00%
26131,MI,Ontonagon County,47.216604,-89.500461,5.2,40798,40.7,100.00%
26135,MI,Oscoda County,44.685121,-84.124894,15.3,38927,37.6,700.00%
26141,MI,Presque Isle County,45.489515,-83.384019,20.3,45502,39.4,133.33%
26143,MI,Roscommon County,44.339517,-84.611272,47.1,38613,40.7,105.71%
26151,MI,Sanilac County,43.449155,-82.642815,44.8,46184,41.5,117.91%
26165,MI,Wexford County,44.331375,-85.570046,57.9,46396,36.8,153.23%
27015,MN,Brown County,44.246542,-94.733647,42.4,60626,37.6,142.86%
27031,MN,Cook County,47.538571,-90.29019,3.6,54465,22.9,133.33%
27055,MN,Houston County,43.66699,-91.501556,34.5,59613,33.6,166.67%
27063,MN,Jackson County,43.673025,-95.149704,14.6,57786,34.2,140.00%
27071,MN,Koochiching County,48.24549,-93.782842,4.3,46281,36,150.00%
27077,MN,Lake of the Woods County,48.7681,-94.904634,3.1,52058,39,600.00%
27083,MN,Lyon County,44.409195,-95.847268,36.2,57690,33.1,200.00%
27089,MN,Marshall County,48.362728,-96.357761,5.3,58105,36.7,128.57%
27115,MN,Pine County,46.10094,-92.763094,21.1,50387,39.8,138.46%
27117,MN,Pipestone County,44.015361,-96.257015,20.6,55378,34.6,900.00%
27135,MN,Roseau County,48.761066,-95.82153,9.3,60239,34.9,112.50%
27155,MN,Traverse County,45.76984,-96.475049,6.2,49773,34.6,1400.00%
27165,MN,Watonwan County,43.978366,-94.614128,25.8,51962,41.2,200.00%
27167,MN,Wilkin County,46.362335,-96.476657,8.8,61387,29.7,185.71%
27173,MN,Yellow Medicine County,44.715736,-95.862756,13.8,56528,35.5,220.00%
28001,MS,Adams County,31.486218,-91.351781,69.8,33392,34.6,175.00%
28011,MS,Bolivar County,33.799278,-90.884476,39,33116,24.7,114.29%
28017,MS,Chickasaw County,33.921654,-88.945808,34.7,37429,37,150.00%
28039,MS,George County,30.855431,-88.642268,47.2,47246,38.9,100.00%
28055,MS,Issaquena County,32.754977,-90.988552,3.4,26936,37.7,100.00%
28151,MS,Washington County,33.273131,-90.94443,70.6,33991,30.5,133.33%
28157,MS,Wilkinson County,31.160249,-91.325567,14.6,29900,40.3,300.00%
29001,MO,Adair County,40.190666,-92.603592,45.1,40395,35.8,700.00%
29003,MO,Andrew County,39.988863,-94.803551,40,57459,38.1,333.33%
29011,MO,Barton County,37.500799,-94.344089,21,41583,42.8,500.00%
29023,MO,Butler County,36.71518,-90.40313,61.6,38067,36,176.47%
29025,MO,Caldwell County,39.658998,-93.979179,22.1,47591,43.2,200.00%
29031,MO,Cape Girardeau County,37.383882,-89.684908,130.8,51962,32.1,266.67%
29039,MO,Cedar County,37.733655,-93.850014,29.5,37288,40.2,500.00%
29041,MO,Chariton County,39.517969,-92.961621,10.4,48421,48.9,200.00%
29045,MO,Clark County,40.407275,-91.729472,14.1,46832,44,300.00%
29057,MO,Dade County,37.43235,-93.854878,16.1,41381,44.1,400.00%
29061,MO,Daviess County,39.962839,-93.970053,15,51255,40.8,200.00%
29079,MO,Grundy County,40.112541,-93.565054,23.6,40315,40,500.00%
29093,MO,Iron County,37.62596,-90.699627,19.3,37755,42.2,300.00%
29099,MO,Jefferson County,38.257414,-90.543138,333.1,65150,31.8,106.94%
29117,MO,Livingston County,39.778587,-93.548201,28.5,48749,38.7,100.00%
29119,MO,McDonald County,36.630218,-94.343956,42.8,40204,40.6,142.86%
29131,MO,Miller County,38.21672,-92.429871,41.8,47225,43.1,100.00%
29135,MO,Moniteau County,38.633037,-92.583642,37.6,57047,42.3,100.00%
29137,MO,Monroe County,39.49827,-92.006458,13.6,46216,48.3,400.00%
29149,MO,Oregon County,36.684867,-91.402902,13.8,32720,40.2,200.00%
29155,MO,Pemiscot County,36.209916,-89.785942,37.1,31831,41.3,200.00%
29165,MO,Platte County,39.378696,-94.761472,212.6,82567,21.8,105.26%
29173,MO,Ralls County,39.553455,-91.524787,21.6,57549,49,100.00%
29195,MO,Saline County,39.13584,-93.204164,30.9,43776,39.4,300.00%
29205,MO,Shelby County,39.797531,-92.088719,12.7,44564,42.6,900.00%
29207,MO,Stoddard County,36.855428,-89.941735,36.4,40808,40.2,133.33%
29209,MO,Stone County,36.747857,-93.467782,69.4,46026,33.1,157.14%
29221,MO,Washington County,37.942315,-90.897056,33.2,38591,38.7,133.33%
29223,MO,Wayne County,37.113825,-90.460868,17.8,33703,37.5,150.00%
30005,MT,Blaine County,48.428282,-108.967648,1.5,39237,25.9,400.00%
30013,MT,Cascade County,47.316443,-111.350571,30.1,50054,31.6,593.02%
30017,MT,Custer County,46.261481,-105.550508,3.1,50525,29.7,500.00%
30035,MT,Glacier County,48.705671,-112.990502,4.5,37719,41.6,200.00%
30041,MT,Hill County,48.628331,-110.106372,5.6,50136,29.7,400.00%
30053,MT,Lincoln County,48.542232,-115.404343,5.4,40602,34.9,700.00%
30057,MT,Madison County,45.319288,-111.917328,2.1,53031,33.8,200.00%
30065,MT,Musselshell County,46.505665,-108.436982,2.4,43371,42.5,200.00%
30075,MT,Powder River County,45.40889,-105.555259,0.5,47378,28.4,300.00%
30081,MT,Ravalli County,46.079298,-114.119065,16.8,50055,30.3,145.83%
30085,MT,Roosevelt County,48.282747,-104.99517,4.4,40179,34.6,150.00%
30095,MT,Stillwater County,45.663496,-109.391752,5.1,66226,35.8,400.00%
30099,MT,Teton County,47.819035,-112.281725,2.7,48368,32.4,200.00%
30109,MT,Wibaux County,46.962866,-104.274466,1.1,49532,40.6,100.00%
31011,NE,Boone County,41.7054,-98.066794,8,51911,34.3,125.00%
31013,NE,Box Butte County,42.215665,-103.087821,10.5,57952,33.6,100.00%
31015,NE,Boyd County,42.894448,-98.773022,3.9,42431,41.7,100.00%
31017,NE,Brown County,42.34939,-99.923176,2.6,46191,40.8,100.00%
31021,NE,Burt County,41.854179,-96.337746,14,57548,37,100.00%
31027,NE,Cedar County,42.604511,-97.256824,12,64570,35.2,400.00%
31029,NE,Chase County,40.53039,-101.694192,4.4,54866,25.2,100.00%
31031,NE,Cherry County,42.566985,-101.072622,1,49782,32.7,500.00%
31039,NE,Cuming County,41.915865,-96.788517,16,59219,36.1,700.00%
31041,NE,Custer County,41.393893,-99.726866,4.2,49995,31.7,100.00%
31063,NE,Frontier County,40.530947,-100.406683,2.8,43650,30.5,200.00%
31075,NE,Grant County,41.915867,-101.756875,0.8,56724,37.1,100.00%
31091,NE,Hooker County,41.9187,-101.11681,1,46220,34.6,100.00%
31097,NE,Johnson County,40.395457,-96.268562,13.9,52401,42.2,500.00%
31099,NE,Kearney County,40.506269,-98.948461,12.6,64456,34.2,300.00%
31101,NE,Keith County,41.194404,-101.644474,7.9,52086,31.8,400.00%
31103,NE,Keya Paha County,42.87548,-99.718351,1.1,48429,35.6,100.00%
31105,NE,Kimball County,41.199155,-103.711105,4,46986,33.8,200.00%
31107,NE,Knox County,42.634405,-97.891349,7.9,47906,33.3,1100.00%
31127,NE,Nemaha County,40.387448,-95.850954,17.8,52069,31.4,150.00%
31139,NE,Pierce County,42.271413,-97.610992,12.7,57367,34.4,100.00%
31145,NE,Red Willow County,40.16942,-100.468576,15.4,49034,31.7,200.00%
31157,NE,Scotts Bluff County,41.851589,-103.70586,50,50247,28.9,120.00%
31169,NE,Thayer County,40.173845,-97.596263,9.1,51299,35.2,100.00%
31175,NE,Valley County,41.564094,-98.983484,7.5,48604,36.3,100.00%
31183,NE,Wheeler County,41.937859,-98.522289,1.4,53369,34.3,100.00%
31185,NE,York County,40.873056,-97.596742,23.9,61478,29.5,266.67%
32015,NV,Lander County,39.900211,-117.04724,1.1,79278,38.7,100.00%
32017,NV,Lincoln County,37.634605,-114.863037,0.5,55504,32.7,600.00%
32021,NV,Mineral County,38.516647,-118.416279,1.3,44438,36.7,200.00%
32033,NV,White Pine County,39.417804,-114.900945,1.1,58942,37.9,800.00%
33019,NH,Sullivan County,43.361188,-72.222084,81.4,60034,37.2,180.00%
35023,NM,Hidalgo County,31.899658,-108.745729,1.4,39882,33.7,100.00%
35029,NM,Luna County,32.184482,-107.746639,8.5,30570,32.1,123.08%
35043,NM,Sandoval County,35.685073,-106.882618,35.5,57036,25,117.95%
35057,NM,Torrance County,34.634644,-105.846836,4.9,39123,36.6,300.00%
36049,NY,Lewis County,43.786397,-75.442617,21.3,52660,46.1,114.29%
36097,NY,Schuyler County,42.419776,-76.938604,55.9,50190,36.5,180.00%
37055,NC,Dare County,35.606269,-75.767536,88.5,64768,23.2,125.00%
37079,NC,Greene County,35.481933,-77.681667,80.3,43591,32.5,250.00%
37091,NC,Hertford County,36.363517,-76.981616,69.9,38216,31.7,175.00%
37095,NC,Hyde County,35.408157,-76.153687,9.5,40653,41.5,100.00%
37117,NC,Martin County,35.841059,-77.112867,53.1,43569,34.5,150.00%
37135,NC,Orange County,36.062499,-79.119355,336.2,71920,14.8,155.56%
37149,NC,Polk County,35.278928,-82.167667,86.3,50467,26,233.33%
37169,NC,Stokes County,36.404195,-80.239271,105.6,50826,41.1,187.50%
37177,NC,Tyrrell County,35.87042,-76.165345,11.3,36765,39.3,100.00%
38001,ND,Adams County,46.096815,-102.533198,2.4,53162,33.6,100.00%
38021,ND,Dickey County,46.107756,-98.496518,4.7,53286,28.2,600.00%
38027,ND,Eddy County,47.723436,-98.900475,3.8,51327,31,200.00%
38039,ND,Griggs County,47.463463,-98.232444,3.4,54250,30.6,100.00%
38041,ND,Hettinger County,46.434939,-102.458385,2.2,51455,35.3,100.00%
38045,ND,LaMoure County,46.464195,-98.526057,3.6,54514,27.7,300.00%
38061,ND,Mountrail County,48.210291,-102.364756,4.2,67162,31.8,100.00%
38063,ND,Nelson County,47.918667,-98.204428,3.2,50093,30.9,100.00%
38067,ND,Pembina County,48.766896,-97.545405,6.6,58766,32.8,125.00%
38071,ND,Ramsey County,48.265551,-98.737329,9.6,54814,28.9,142.86%
38073,ND,Ransom County,46.449276,-97.647554,6.3,61634,39.1,600.00%
38075,ND,Renville County,48.712782,-101.658152,2.8,60205,33.8,200.00%
38079,ND,Rolette County,48.768272,-99.840463,15.4,42021,25.2,300.00%
38081,ND,Sargent County,46.108206,-97.63003,4.5,64756,36.7,200.00%
38085,ND,Sioux County,46.109282,-101.047525,3.8,37002,32.2,100.00%
39011,OH,Auglaize County,40.561309,-84.224018,114.5,63754,43.7,155.56%
39037,OH,Darke County,40.132176,-84.620438,88.5,53853,48.6,166.67%
39059,OH,Guernsey County,40.056665,-81.497875,76.8,44623,44.1,161.54%
39105,OH,Meigs County,39.089807,-82.028397,55.3,44286,41.8,500.00%
39121,OH,Noble County,39.767232,-81.452604,36.8,48792,49.1,100.00%
41007,OR,Clatsop County,46.024509,-123.705014,44.7,53806,25.1,116.67%
41025,OR,Harney County,43.064355,-118.985949,0.7,43370,33,400.00%
41063,OR,Wallowa County,45.593753,-117.18558,2.2,48137,30.1,100.00%
41069,OR,Wheeler County,44.736411,-120.026875,0.8,39579,37.1,200.00%
42027,PA,Centre County,40.90916,-77.84783,138.7,58258,30,152.31%
42047,PA,Elk County,41.427334,-78.653938,38.6,54876,48.5,146.15%
42065,PA,Jefferson County,41.130287,-78.999044,69.3,46751,50.1,117.65%
42093,PA,Montour County,41.029261,-76.665259,140.3,61314,40.9,1600.00%
42113,PA,Sullivan County,41.43979,-76.511525,14.3,48998,48.5,500.00%
42115,PA,Susquehanna County,41.819665,-75.800969,52.7,52573,45.5,154.55%
42131,PA,Wyoming County,41.525137,-76.00878,71.2,57599,47.4,327.27%
45037,SC,Edgefield County,33.776498,-81.968245,53.9,48818,37.1,154.55%
45081,SC,Saluda County,34.005278,-81.727903,43.9,46019,36.2,200.00%
