FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18,Change%
39163,OH,Vinton County,39.252014,-82.485961,32.6,43457,46.2,50.00%
40013,OK,Bryan County,33.964004,-96.264137,46.9,43445,32,57.14%
40019,OK,Carter County,34.251848,-97.287927,57.8,48660,36.4,77.78%
40021,OK,Cherokee County,35.904367,-94.996796,62.7,42913,31.4,56.76%
40027,OK,Cleveland County,35.203117,-97.328332,474.7,62343,25.6,95.49%
40029,OK,Coal County,34.582861,-96.288039,11.5,39396,41.7,50.00%
40031,OK,Comanche County,34.662628,-98.476597,116.1,51382,32.1,98.48%
40051,OK,Grady County,35.021058,-97.88689,47.6,56489,39.8,52.17%
40053,OK,Grant County,36.788254,-97.788151,4.5,49073,34.7,66.67%
40069,OK,Johnston County,34.313455,-96.654255,17,39756,35.6,87.50%
40123,OK,Pontotoc County,34.721071,-96.692738,52,48450,33.3,52.00%
40125,OK,Pottawatomie County,35.211393,-96.957007,88.2,48499,35.9,60.00%
40127,OK,Pushmataha County,34.377896,-95.408085,8.3,37026,41.1,50.00%
40137,OK,Stephens County,34.481361,-97.855607,51.8,46512,41.1,66.67%
40143,OK,Tulsa County,36.120121,-95.941731,1058.1,55796,25.5,60.14%
40145,OK,Wagoner County,35.963479,-95.5141,130.1,62889,32.9,76.47%
40147,OK,Washington County,36.70438,-95.906155,122.7,53992,33.9,76.27%
40149,OK,Washita County,35.290177,-98.991962,11.6,47484,42.9,50.00%
40151,OK,Woods County,36.765141,-98.868967,6.9,51715,29.8,66.67%
41005,OR,Clackamas County,45.160493,-122.195127,201,81061,21.3,50.31%
41007,OR,Clatsop County,46.024509,-123.705014,44.7,53806,25.1,73.91%
41013,OR,Crook County,44.163054,-120.371585,7,51348,33,91.67%
41017,OR,Deschutes County,43.915118,-121.225575,52.3,67372,22.3,89.08%
41035,OR,Klamath County,42.683761,-121.646168,11.2,45374,30.1,71.76%
41043,OR,Linn County,44.494824,-122.543756,50.9,54292,30,70.00%
41053,OR,Polk County,44.904395,-123.397329,101.8,62389,24,96.08%
41071,OR,Yamhill County,45.248138,-123.316117,138.6,61776,25.6,68.00%
42001,PA,Adams County,39.869471,-77.21773,195.5,62877,40.5,77.19%
42003,PA,Allegheny County,40.46892,-79.98092,1675.6,59881,27.8,58.94%
42005,PA,Armstrong County,40.812379,-79.464128,105.5,49436,48,68.82%
42007,PA,Beaver County,40.68414,-80.350721,392.3,54823,38.2,89.01%
42011,PA,Berks County,40.413957,-75.92686,480.4,62519,37.2,65.03%
42013,PA,Blair County,40.497926,-78.31064,241.7,49244,45.4,94.01%
42017,PA,Bucks County,40.336887,-75.10706,1034.7,88538,28.8,79.67%
42021,PA,Cambria County,40.494127,-78.715284,208.7,45163,44.9,55.45%
42025,PA,Carbon County,40.917833,-75.709428,171.1,53901,45.5,76.54%
42029,PA,Chester County,39.973965,-75.749732,664.7,99224,21.4,84.31%
42035,PA,Clinton County,41.245301,-77.649141,44.2,50999,45.5,65.31%
42045,PA,Delaware County,39.91667,-75.398786,3040.5,71961,30.5,97.54%
42057,PA,Fulton County,39.910751,-78.122617,33.9,52277,52.2,63.64%
42063,PA,Indiana County,40.651432,-79.087545,107.5,47999,43.7,53.92%
42069,PA,Lackawanna County,41.44025,-75.609587,467.1,52872,36.8,62.72%
42073,PA,Lawrence County,40.992735,-80.334446,254.4,48418,43.4,58.24%
42077,PA,Lehigh County,40.614241,-75.590627,1012.5,62139,32.9,60.22%
42079,PA,Luzerne County,41.172787,-75.976035,360.4,53469,38.9,67.61%
42081,PA,Lycoming County,41.343624,-77.055253,94.5,53820,39.1,81.65%
42083,PA,McKean County,41.81459,-78.572463,44.4,46529,47.8,89.74%
42091,PA,Montgomery County,40.209999,-75.370201,1655.9,90155,23.8,67.61%
42095,PA,Northampton County,40.752791,-75.307447,805.4,68217,34.8,60.21%
42099,PA,Perry County,40.39778,-77.266328,83.4,62366,46.5,56.44%
42125,PA,Washington County,40.200005,-80.252132,242.5,63119,38.2,79.13%
42129,PA,Westmoreland County,40.311068,-79.466688,355.4,58398,37.5,58.40%
42133,PA,York County,39.921839,-76.728446,481.1,65238,40.2,54.28%
45009,SC,Bamberg County,33.203021,-81.053161,40.6,36230,33.2,70.00%
45059,SC,Laurens County,34.483477,-82.005657,93.2,42099,35,90.70%
45073,SC,Oconee County,34.748759,-83.061522,118.6,50529,29.9,63.83%
45087,SC,Union County,34.690514,-81.615831,56.3,40686,39.8,94.83%
46013,SD,Brown County,45.589254,-98.352175,21.3,60082,30.5,50.00%
46025,SD,Clark County,44.855211,-97.724912,3.9,48517,40.3,71.43%
46035,SD,Davison County,43.680439,-98.155868,44.8,51724,30.6,82.98%
46065,SD,Hughes County,44.392258,-99.985846,23,70093,27.8,54.55%
46101,SD,Moody County,44.012429,-96.676054,12.5,57392,32.8,50.00%
46135,SD,Yankton County,43.006607,-97.388339,43.1,56535,33,54.55%
47027,TN,Clay County,36.545765,-85.545718,33.2,34238,46.1,50.00%
47095,TN,Lake County,36.333905,-89.485537,47.2,33709,43.8,50.00%
47101,TN,Lewis County,35.523244,-87.496983,43.1,40541,41.3,73.33%
47127,TN,Moore County,35.288889,-86.358684,49.2,58234,42,91.67%
48007,TX,Aransas County,28.104225,-96.977983,91.9,46912,29.7,88.24%
48023,TX,Baylor County,33.618172,-99.197228,4.3,41180,32.5,50.00%
48087,TX,Collingsworth County,34.963358,-100.272135,3.3,39536,30.6,80.00%
48099,TX,Coryell County,31.391177,-97.798022,71.7,48099,28,92.50%
48139,TX,Ellis County,32.347279,-96.798336,159.9,76792,28.3,92.28%
48143,TX,Erath County,32.238136,-98.222377,35,47087,23.4,60.53%
48203,TX,Harrison County,32.547993,-94.374425,72.9,50131,34.3,51.43%
48219,TX,Hockley County,33.605932,-102.343398,25.2,46764,26.6,82.14%
48273,TX,Kleberg County,27.438735,-97.66062,36.4,42605,25.2,61.90%
48459,TX,Upshur County,32.735878,-94.941649,67.4,48554,34.1,90.91%
49013,UT,Duchesne County,40.289649,-110.42983,5.7,60767,36.6,84.62%
49033,UT,Rich County,41.627598,-111.240227,2.2,60695,30.6,66.67%
50017,VT,Orange County,44.003392,-72.369687,42.1,62300,35.5,81.25%
51045,VA,Craig County,37.473129,-80.231734,15.7,50858,43.1,75.00%
51051,VA,Dickenson County,37.137081,-82.349208,48.1,35047,37.1,50.00%
51079,VA,Greene County,38.297981,-78.470163,117.8,67498,30.7,59.46%
51081,VA,Greensville County,36.680225,-77.560261,41.5,43533,41.1,54.55%
51085,VA,Hanover County,37.760166,-77.490992,213.1,91028,25.6,66.67%
51097,VA,King and Queen County,37.720995,-76.89109,22,51124,39.6,53.33%
51133,VA,Northumberland County,37.856974,-76.379687,64.5,55418,32.4,54.55%
51135,VA,Nottoway County,37.143696,-78.052162,50.4,46368,37.9,57.14%
51157,VA,Rappahannock County,38.684522,-78.168824,27.7,71035,28.7,60.00%
51173,VA,Smyth County,36.842318,-81.539786,71.4,40972,37.9,91.43%
51177,VA,Spotsylvania County,38.182311,-77.65628,304.9,86695,29.6,74.51%
51600,VA,Fairfax city,38.853183,-77.299025,3616.6,105532,13.2,77.78%
51610,VA,Falls Church city,38.883787,-77.174639,6169.8,137551,5.5,70.00%
51630,VA,Fredericksburg city,38.299272,-77.486658,2326.2,58448,23.2,58.82%
51760,VA,Richmond city,37.531399,-77.476009,3414.7,48747,22.3,59.53%
51800,VA,Suffolk city,36.697157,-76.634781,211.4,69753,28.1,52.70%
53001,WA,Adams County,47.00484,-118.533308,9.7,52012,27.1,95.24%
53003,WA,Asotin County,46.181861,-117.227781,34,49776,28.1,50.00%
53031,WA,Jefferson County,47.802641,-123.52181,16.6,55893,20.9,50.00%
53033,WA,King County,47.493554,-121.832375,912.9,94822,15.2,77.31%
53053,WA,Pierce County,47.040716,-122.144709,476.3,75022,27.5,50.59%
53067,WA,Thurston County,46.932598,-122.829441,349.4,72400,21.3,54.35%
54003,WV,Berkeley County,39.457854,-78.032338,324.4,59619,37.5,69.35%
54007,WV,Braxton County,38.699302,-80.731649,28.4,39292,47.5,50.00%
54013,WV,Calhoun County,38.844159,-81.115478,27.3,36384,48.5,66.67%
54027,WV,Hampshire County,39.31214,-78.611989,37.4,44442,44.9,82.14%
54035,WV,Jackson County,38.834234,-81.677717,62.9,48731,44,96.77%
54037,WV,Jefferson County,39.307399,-77.86322,255.2,75027,32.1,86.92%
54053,WV,Mason County,38.759288,-82.024172,63.4,43050,46.5,56.67%
54057,WV,Mineral County,39.405626,-78.956581,86.1,48578,48.4,95.65%
54069,WV,Ohio County,40.098932,-80.620728,420,48689,34.8,61.64%
54079,WV,Putnam County,38.510513,-81.906109,160.5,61995,37.3,74.75%
54081,WV,Raleigh County,37.76247,-81.264671,130.3,41298,40.2,72.28%
54093,WV,Tucker County,39.111175,-79.559968,17,48070,49,50.00%
54097,WV,Upshur County,38.902537,-80.231335,68.4,41213,48,86.96%
54099,WV,Wayne County,38.145531,-82.419698,84,38704,40.1,54.90%
55001,WI,Adams County,43.973763,-89.767223,32.3,43000,42.8,87.50%
55013,WI,Burnett County,45.865255,-92.367978,18.8,55295,37.8,54.55%
55029,WI,Door County,45.067808,-87.087936,57.6,61221,31.1,68.42%
55043,WI,Grant County,42.870062,-90.695368,44.7,57328,36.4,75.61%
55053,WI,Jackson County,44.324895,-90.806541,20.7,52919,40,80.00%
55055,WI,Jefferson County,43.013807,-88.773986,150.4,65831,33.8,68.13%
55077,WI,Marquette County,43.826053,-89.409095,33.8,46964,41.8,55.56%
55079,WI,Milwaukee County,43.017655,-87.481575,3926,49771,28.2,77.73%
55101,WI,Racine County,42.754075,-87.414676,587.7,60349,31.6,80.79%
55109,WI,St. Croix County,45.028959,-92.447284,116.8,82575,25.9,67.95%
55113,WI,Sawyer County,45.864913,-91.14713,13.2,46490,34.5,68.75%
55131,WI,Washington County,43.391156,-88.232917,306.2,75799,30.3,75.89%
56001,WY,Albany County,41.665514,-105.721883,8.5,47561,16,73.68%
